start	end	text
305520	318080	tbs ラジオ公演サックスプレイヤーくまが一瞬ジャズコンサート バッブキャスルボリュームファイブ
318080	327280	前売り勘配属室の人気ジャズコンサートが2024年1月12日 遊楽町相場所で開催
327280	334720	国内トップクラスの第1戦で活躍するニュージシャンが集結 有名プレイヤーたちの夢の競演
334720	343160	今もっとも熱いジャズを体感できるコンサートをぜひ会場でお楽しみください チケット公表販売中
343160	349600	詳しくはtbs ラジオのホームページイベント情報をご覧ください
350240	359600	山里両頭です私が一人で喋りつくすトークライブ山里両頭の140全国公演開催中11月18日土曜日は
359600	369960	同期の墨ます芸人が大スタートして活躍中の香川でお話しさせていただきます 詳しくはtbs ラジオイベント情報をご覧ください
380600	384240	メインセッション
389960	399320	取材報告 アメリカ金融市場の鍵を握る frb パウエル議長に迫る
399520	411680	今日は大統領に継ぐ権力者とも呼ばれるアメリカの frb 連邦準備制度理事会のパウエル議長について迫ります
411680	423320	よくニュースなどで frb やパウエル議長の名前は聞いたことがあると思いますがなかなかその実態は見えてきません
423320	435840	frb は日本における日銀と同じアメリカの中央銀行制度の最高意思決定期間で7人の理事で構成されています
435840	447400	世界最大の経済大国アメリカのいわばエアコンのような役割を担い 質音が低ければ温度設定を上げて
447400	454040	ケーキやぶっかを押し上げ 金質思想なら温度を下げる
454040	462760	こうしてぶっかの安定 雇用の最大化を目指し様々な政策を打ち出します
462760	473300	この frb のトップを務めるのがパウエル議長 アメリカ経済はここ数年で高インフレ金利上昇
473300	481620	利上げの遅れ シリコンバレーバンクの経営破綻など厳しい経済状況にさらされこれに対し
481620	490180	パウエル議長はどう対象してきたのか 今日は frb パウエル議長とはどのような人物で
490180	498860	frb をどのようにかじ取りをしてきたのか ワシントン現地で取材を続ける記者の報告です
498860	508860	frb や中央銀行をエアコンに例えるというのはユニークですよね でも確かにその快適な温度というものがありましてこの温度なら活動しやすいなという温度というの
508860	512340	人にはありますね それは経済においても同じかもしれません
512340	519340	ただ温度を一定に保ちたいといっても季節がそれを許してくれないことがあって急に乾破が来たりとか 急に熱波が来たりすると
519340	525540	親親ということでエアコンも慌てるということがありますが それは中央銀行も同じようなミッションを抱えてたりする
525540	531180	いわゆるショップに対してどう対応しをするのか これ世界中の中央銀行が悩んでいるところでもあるかと思います
531180	537420	今日アメリカのfrb でこの間どういった政策や議論が行われてきたのか そもそもfrb とは何なのか
537420	542420	伺っていきたいと思います では本日のゲストご紹介します
542420	553300	日本経済新聞ワシントン市局主席特派員の高見光介さんリモートでご視聴いただきます 高見さんどうぞよろしくお願いいたします
553300	560580	よろしくお願いしますお願いします 高見さんは2003年に日本経済新聞社に入社
560580	570500	編集局社会部名古屋編集部日本経済研究センター 商品部を経て経済部に
570500	578020	日銀金融機関財務省担当のキャップを経て2022年から現職です
578020	586700	近所に先日日kbp から出版された パウエルfrb 名装の代償があります
586700	596220	はい高見さんは今日はリモート参加ですが今どちらなんでしょうか 今はあのアメリカのワシントンに近いミリーランド州の自宅におります
596220	602020	はいメリーランドですと 時差もすごいと思うんですけど今何時ですか
602020	608340	今あのさまため終わって時差が重要化あるので今午前6時を過ぎたところにあります
608340	613980	朝6時と言うことでなる部屋さんおはようございます ありがとうございますおはようございます
613980	622540	改めてあの高見さんは現在日頃はどういった資材なさってるんですか 担当しているのはアメリカの経済全般なんですけれども特に
622540	627940	frbですね先ほどご紹介いただいたfrb だとかアメリカの財務省とか
627940	633060	その予算に関連する議会の動きなおかを追いかけております
633060	639660	このfrbの取材というと日頃どういったものを追いかけてどういった点で取材することが多いんでしょうか
639660	644620	そうですねあのまずfrbから出てくる発信あの
644620	653780	パウエル基調の記者会見だったりだとか あとはそのfocという政策を決定する会議があるんですがそれの議事録だったりだとか
653780	662140	いろんなものがあの出てきますので基本的にはそれを まずあのお借りやすく伝えるというところをやりながらあの独自の取材というのを
662140	673340	なるべく深く入れるように努力しているという感じです 日本の日銀の取材あるいは財務省の取材だとどういった取材の仕方になるんですか
673340	681420	そうですねあのまあ日本の日銀だとか財務省の取材というのは あのやっぱりニュースをですね
682420	690300	なんていうか他の多心に先がけてとるとか そういうやっぱり市列なニュース合戦というのがあの非常に
690300	698020	盛んなわけですけれどもアメリカの場合はあの現地のメディアを見ていてもその日本歩道その 加藤競争ではないというか
698020	707060	言う気はします1つはあの情報が非常にオープンな形で発信されているのとメディアを住み分けというかメディアの 色合いというのがだいぶ
707060	716380	そのメディアごとに住み分けができているような感じでます オープンというのは例えば日本の場合ですと日銀の議論がどういったふうに行われているのかというものは
716380	721780	すべてがつまびらかにされるわけではありませんし 時間が経ってから公開されることはありませんが
721780	728540	ありますがリアルタイムでは公開されない 一方アメリカの場合だとちょっと異なるということなんでしょうか
728700	737980	ほうですねまずその情報の発信者の数が圧倒的に違うと 日本であれば日銀の総裁だとか
737980	749900	私あの日銀でもそのfrbと同じようにそのfrbで連携総裁というですねその 12の地区連携がアメリカにいてそのトップがいろいろ発信をするんですけれども
749900	758180	日銀の場合はあの新議員だとかというその政策委員会と言ってその政策を決める会議に出る幹部たちがいますけど
758180	768660	なかなかその年に何回かしか発信する機会がないのでやはりその誰が何を考えているのかという細かい変化というのを知るっていうのはなかなか
768660	772740	日銀の場合だと難しい気がします
772740	779220	一方でfrbの場合ですとコンスタントに発表や発信の機会があるということなんでしょうか
779220	785220	そうですねあのアメリカのテレビを見ていても何か経済統計が発表になった後にすぐ
785220	793620	あとあの登場してコメントを言って私はこうこの今回の経済統計は非常に深刻だと思うだとか私はそう思わないと
793620	800740	か常にその盛んな議論があの応焼の下でされているというふうに感じます
800740	805660	それはもう日銀総裁などの会見とも雰囲気は違うんですか
805660	814300	そうですねまぁちょっと日銀というのがまたあのfrbとも違って非常に特殊なあの金正策をこの10年間
814300	822420	特にそのサプライズを重視した手法というのを黒田日銀総裁がやってましたのでサプライズをするためにはこと細かく今
822420	829100	普段何を考えているかというのを伝えられないっていう事例もあったんだと思いますがあの大きいことになると思います
829100	835620	なるほどそうしたfrbで普段取材をしているということですけれどもそもそもここまでfrbについて
835620	842660	あの何も説明せずに来たわけですが改めてfrbはどういった期間なんでしょうか
842660	849820	はいえーといわゆる中央銀行ですあの中央銀行って言われても何なのかということだと思うんですけれども
849820	857500	その従所の中で書かせていただいたのはそのまさに先にご紹介いただいたように経済のリモコンあれはエアコンだと
857500	862300	そのエアコンのリモコンを握ってるのがパオイル部長ということだと思うのですが
862300	870940	その金利という制作金利というですねその世の中その企業に活動にしてもあの人々の生活にしても
870940	878980	やっぱり金利が大きいと高い水準であると例えば住宅を買うときに非常に付き付きの支払いが大きくなったりだとか
878980	886540	フルマー買う時にもそうですし企業も新しく工場を作るときに銀行から借り銀行からお金を借りれる時の
886540	894220	金利が高くなりますのでそういう金利を上げるというブレーキ機能をこれを利用して
894220	903380	先ほどおっしゃっていただいたように経済が温まりすぎないようにですねあるいは去めすぎないようにという季節の変化だったりだとか
903380	907180	そういうものに対応して
907180	914820	なるべく質問を一定に保つように苦労しているとただま実際には失敗が多くてあのこれまでの歴史で見ると
914820	923140	バブルが生まれてしまったりあの景気交代で景気が平均でしまったりということが多かったそういうような非常に
923140	931860	なんでしょう責任の思いあの人々から何やってるかよくわからないんだけれども実はあのいろんな町の倒産だとかに実は
931860	937180	関節的に絡んでいるというですね非常に責任の思い仕事だと思います
937180	945220	この金融政策というに言われますがその金融の安定化これがもたらすものはまあ例えば物価が大きく変化しないってあるとか
945220	952180	あるいはその雇用が最も高くなるような状況frbなどもゴールとして掲げていますけれどもこうした政策に非常に
952180	956180	こう深く関わるのfrbということになるんでしょうか
956180	967140	まさにおっしゃる通りですこのfrb具体的にはその中央銀行というのはどんな政策手段であの今言った金融の安定ということを図るんでしょうか
967140	977660	そうですねあのまず物価の安定という意味で言うと実はあのまあエアコンに例えたのはあの彼らは非常に難しいことを言うんですけれども
977660	988940	じゃあ具体的に何ができるかというと結局エアコンのボタンを一度上げる二度下げるみたいなあの単純なことしか実はできてないというかやり方がないのであとはその
988940	997260	まあコミュニケーションでですねあの今後下げる可能性がありますよということを事前に言って皆さんに見構えてもらうだとか
997260	1005820	そういうやり方もありますけれどもあの実は手段というのはそんなに多くはないですあの大きい金利という政策権に動かすということだと思う
1005820	1013980	なるほどあの日銀といえばその金利の操作これがあの非常にこう注目をされるところでそれ以外日本の場合ですとまあ例えば国際をどの程度
1013980	1022020	買うのかとかあの貨幣をどの程度発行するのかいろいろありますかやっぱり金利というのは取り分け大きいんでしょうか
1022020	1029740	そうですねあの中御指摘いただいたように中央銀行のその金融政策の手段として国際を買うと
1029740	1036740	あのあるいはその住宅ローンの担保にしたような再建を買うとかいろいろ処方はありますけれども
1036740	1047220	金融経済温めるサメ冷やすということで言うとティティクスの国際を買えばあの金利が下がるので最終的には金利を
1047220	1052420	あのコントロールするための手段として国際を買っているということだと思います
1052420	1060580	そしてもう1つあの言葉として押さえておきたいのはfrbとともに出てくるf o mc これはどういった言葉なんでしょうか
1061540	1070500	f o mcというと連邦公開市場委員会のあの空文書を取った略語になるんですけれども
1070500	1080180	この公開市場というのは先ほど言ったようにその金利をコントロールするために中央銀行があのオペレーションをすると
1080180	1090660	実際にそのえー何でしょう金融機関に対してその金利が上がるような何でしょう取り組みをするんですけれどもそこを
1090660	1098260	そのどういうようなオペレーションをするかというのを決めるまさにその本丸の議論の場がf o mcになります
1098260	1101780	こちらはどういったメンバーで構成されているんですか
1101780	1109700	これはあの理事がfrbのワシントの本部につめている理事が7人それからの全国12
1109700	1117780	地区に分かれているあの連議員ですね連議員の総裁の中からさらにその5人を選んで
1117780	1125460	投票するということになります投票権を持っていないだけで議論に参加しているメンバーとかもいるので合計では20人近い
1125460	1131540	人数で議論をしているということになりますなるほどそうしたfrbやf o mcでまあ経済政策
1131540	1138660	まあ金融政策はどういうふうにするのか議論しながら進めていくということですけれどもパウエル議長の話に行く前にこれまでも
1138660	1147780	あのさまざまな議長がいましてその政権ごとにいろんな政策をとってきました例えばそのバーナン期時代だとこうだとかいろんな時代ごとに
1147780	1155300	まあ象徴的なものはあると思うんですが例えばその皆さんの記憶に新しいところというか深いところで関わっているところで言う
1155300	1163460	リーマンショックなど非常に大きなショックがあって経済状況がまあ大変なことになるとこうした時になると例えば中央銀行frb
1163460	1168900	などはどういった役回りをしたりどういったようなことで対応することになるんでしょうか
1169220	1170420	はい
1170420	1178420	まずそのああいうリーマンショックのようなバブルを起こさないことがまず大事なんですが起きてしまった後というのはこれはもういわゆる
1178420	1186020	エアコンで例えますと強烈な着た風が部屋の中に吹き込んでくるという状況でなりますのであの
1186020	1195380	ガンガンにですね経済を温めるというあのできる限りのことまあ金利はまずゼロにしてそれから先ほど言ったような国際を大量に買ってですね
1195380	1202100	あのコントロールできないような長期銀行のところまで落ち下げていくということ
1202100	1209220	あるいはあの金融システムの安定という意味では金融機関がつぶれそうになるのをこどを助けるかだとか
1209220	1213220	もういろんなオペレーションが出ることになります
1213220	1218260	なぁこのfrb の議長などはどのように選ばれるんでしょうか
1218420	1226580	はいfrb の議長はあのアメリカの大統領がまず指名をしてそれが機会が承認するということになるんですが
1226580	1232340	大統領とfrb の人気というのあの議長の人気というのがあの
1232340	1241060	4年になってますよねまず大統領がですね次であれば2024年の11月に次の大統領選がありますけれども
1241060	1245380	その後しばらくして大統領の仕事をとして
1245540	1255780	議長を選ぶとそのまあすいません要は1年目2年目の大統領の最初の大きな仕事としてその議長を選ぶという仕事があります
1255780	1265620	とのと具体的な政権ごとに政策ターゲットが変わるしまたfrb の議長が変わるとどういった方向を向いてこれから政策を行っていくのか
1265620	1271620	金融政策などの経済政策を行っていくのかそれがまず顔ぶれで見えてくるわけですか
1271700	1281060	そうですねあのfrb 議長を誰が選ぶのかという話がやり注目されるのはその顔ぶれによって政策が
1281060	1288180	ご指摘のように変わってくるというところがありますので例えばあのトランプ大統領がじゃああの誰を選ぶのか
1288180	1294900	まあ結局パウエル議長選んだわけですけれどもそういうところというのは非常にあの
1295060	1298580	アメリカの経済を左右する大きな人事だと思います
1298580	1304340	なるほどこれまた少しその歴史を坂登って例えばリーマンショックの時あるいはオボマ政権の時
1304340	1310340	それぞれはどういった議長が選ばれてどんな政策が狙われていたんでしょうか
1310340	1315860	そうですまずあのリーマンショックの後の時があのバナンキー
1316420	1325300	さんが議長を引き続きその入りましょくの前からやってでその入りましょくだといわゆる9位
1325300	1332260	ワールドが9位というですねあの日本で両部リアクスト量的緩和なんですが
1332260	1338580	それを大規模な金融化もやったとその後あのイエレンさんが
1338660	1346020	その後引き継いで今度あのパウエルさんが2018年からパウエルさんが議長になりました
1346020	1353060	それぞれその議長のタイミングとに政策行うべき政策の方向性や直面してる課題これも異なってきますか
1353060	1358500	この点はどうでしょうかそうですねまあ議長によって
1358500	1364820	あの色があわるというふうにやる政策の方向性が変わるというふうにまああのお伝えしましたけれども
1364820	1369860	あのまず目の前にあるその政策課題が当然ありますので
1369860	1375620	議官をしなきゃいけないタイミングの時はどういう議長がなっても聞くかという課題になります
1375620	1383780	イエレンさんの場合は経済がちょうど暖まっていた長期の景気開封家庭でありましたので
1383780	1388420	ジワジワと2016年からサンデッカーの利上げというの
1388420	1395140	これは非常に私はうまいことをやったとあのあまり議論にならない利上げというのは非常にあのうまい
1395140	1396660	あの
1396660	1402500	手法だと思いますのであの非常にうまいこと言ったんではないからと思っています
1402500	1411220	ではということで現FRB議長パウエル氏の政策について伺う前にこのパウエル氏はどういった人物なんでしょうか
1411220	1415540	はいパウエルさんは今70歳で
1415540	1423540	一言で言うと法律家ですね経済の専門家ではなく法律家でまあ物資政権だとかあの過去の共和党政権で
1423540	1427380	あの財務省の財務時間を務めたりだとか
1427380	1437860	という経歴がありますFRBに入ったのは2012年でこの時はオバパ政権民主党政権なので反対側の政権なんですけれども
1438020	1441540	少々でもちょっと触れさせていただいたんですが
1441540	1454340	その時ちょうどあのパウエルさんシンクタンクにいてあのアメリカの議会があの財務問題でですねあの財務上限問題というちょっと去年もあの非常に
1454340	1461780	今年ですね今年の6月のアメリカがデフォルトになるんじゃないか財務フリコになるのではないかということで非常に
1461780	1469700	騒ぎましたけど同じことが2011年に起きてその時にあのパウエルさんは非常にこうニュートラルな立場であの
1469700	1475140	アメリカの共和党の強厚派をこう説得してもあったというのが
1475140	1483700	ありましたそれを見ていたオバパ政権のジェソンファーマンという方がいるんですけどその方がまあパウエルさんをFRBに
1483700	1488420	あの共和党の人だけでも引っ張ったという経緯があります
1488500	1495940	あのデフォルトあの政府的な技術的な財務フリコということになればあのこれ制局によってまあ公務員の活動やなにやら
1495940	1501380	政府の活動が全部ストップするとそうするともう人々が本当に根急したり大変のことになってしまう
1501380	1506420	このことについてパウエル氏は当時本当にいろんな方のところに行ってコミュニケーションをして
1506420	1512180	まあデフォルト財務フリコだけは避けなくていけないというふうに働きかけていたということですか
1512340	1520740	そうですねはいあの議会の廊下をあの配慮の資料を持って歩いているパウエルさんの姿っていうのは
1520740	1527540	あのメディアの人からもやっぱりも空気されたみたいで当時の記事もそういう技術があったりしました
1527540	1533940	なるほどその後パウエル氏はこのFRBに対してどういうふうに関わっていったんでしょうか
1534100	1543060	パウエルさんがFRBに入ったのが2012年ですのでこれはあのいわゆる
1543060	1551940	なんでしょう9Eの先ほど言った領敵関話まあ要はアメリカの経営の課題は何かというと
1551940	1556820	消えすぎてしまっていると低対音症日本の経済と同じですけれども
1556820	1565140	いかに日本のようにならないかっていうのが課題だったので金融関話をどう続けるかということに
1565140	1573140	ずっとパウエルさんを取り組んできたというのがFRBの前半のパウエルさんの仕事だったと思います
1573140	1581700	なるほど今日はおそらく金融関話や金融引き締めということも出てくると思いますがこれらの言葉は何を意味しているんでしょうか
1582420	1586820	金融関話というのは先ほどのエアコンで言うと
1586820	1591220	高瀬が入ってきて部屋が寒くなったのでもっと経済を温めましょうと
1591220	1596580	上を金利を下げるということですね金利を下げると住宅論を借りやすくなりますし
1596580	1602820	企業金額からお金が借りやすくなるのでどんどん活動が活発になっていくと
1602820	1609380	活動が活発になっていくと経済というのは対応が上がっていくと部下は上の方向に
1609380	1615620	作業しますので下がりすぎた部下の水準を引き上げることができるこれが金融関話になります
1615620	1625940	金融はその逆で加熱しすぎた経済をどう冷やすかというと一言では金利を上げてしまうということだと思います
1625940	1631380	アクセルとブレーキそれぞれの逆割りはあるわけですがもう少し例えばマイルドにインフリーにしていこうじゃないか
1631380	1636980	デフレを脱却しようじゃないかという局面もあればちょっとインフレが加速しているのでブレーキブレーキ
1636980	1647300	少しとどまってもらおうそれが景気などに悪影響あるかもしれないけれども一旦ブレーキを吹くことが必要だこうした状況は判断なのがとても重要になるわけですか
1647300	1652020	そうおっしゃるとおりだと思いますあの1点付け加えますとその
1652020	1660260	金融政策というのはこの利益をすぐに聞くわけではなくてそれが聞くのが半年から2年というすごいタイムラグがありますので
1660260	1666260	じゃあ2年もの経済がどうなっているかというのを予測しながらさらに判断をしていくということだと思います
1666260	1675300	そしてパウエル議長は周辺当初はこの量的関話をいかに成功させるのかそれが問われていたタイミングだということですけれども
1675300	1684660	高目さんは本の中でこの名相の代表パウエル氏はだんだん混乱していったんだあるいはだんだん判断などを迷っていったんだということが書かれています
1684660	1691780	パウエル議長性パウエル議長体制でのflbが向き合った課題というのはどのようにまず変化していったんでしょうか
1691780	1700260	そうですねまあ2018年にそのパウエルさんが議長になったときというのはこれをトランプ政権でして
1700260	1710980	トランプさんというのは非常に中央銀行一般的には中央銀行というのはエアコンを操作するというのは非常に
1710980	1718420	部屋の中から握る人からすると基本的には景気を悪くしてほしくないという要望がありますので
1718420	1724820	金融引き締めて金利を上げてほしくないと住宅論は安くありたいというのがありますなので
1724820	1734180	中銀行の判断がしやすいように独立性というのを基本的には担保するといわゆる大統領ですらflb議長に対しては
1734180	1742420	あやれこうやれと言わないというのがルールなんですけどトランプさんは全く関係のない方で
1742420	1750420	パウエルが理解を進めていくというのに対して明らさまにその無能だと
1750420	1756820	こんなに能力の低い議長がいなかったというのをバリ増言を浴びせるという議長だったので
1756820	1765140	パウエルは議長としての前半はそれに上がらって銀行引き上げるというのが仕事になりました
1765300	1774900	そこに来たのがコロナ化ですねコロナ市区の後は一転にして大規模な時下げに転じて
1774900	1779540	ゼロ金利になって大規模の両敵感をも始めたと
1779540	1786100	今度はまたコロナ化の後経済回復が始まりましたので加熱しそうになりましたので
1786100	1796420	あわてて今度はまた利益をしたという割とジェットコースターのような金融政策をパウエル議長というのはやってきたということだと思います
1796420	1803540	何が正解となる金融政策なのかこれは状況判断や未来予測などによっても変わってくるということになりますが
1803540	1809140	金融関話引き締め関話とこういったようなそれぞれの政策も行い続けてきたわけですが
1809140	1816420	この名相つまり判断として難しかったタイミングというのは具体的に高目さんどんな点だと見てるんでしょうか
1816420	1826340	はいやはりあのーファルビーのパウエル議長の最初のあのリアゲというのは2022年の3月になるんですけれども
1826340	1832340	この頃にはのぶっかっていうのは相当あの高いレビルまで上がってしまっていまして
1832340	1841460	このリアゲがやっぱり遅れたというのはこれをのダネマが認める今回ファルビーの失敗だったということだと思います
1841460	1849300	それはなぜかというとやっぱりあのその直前まであのコロナの後ですね経済が冷え込んでしまうっていう
1849300	1856580	非常に強い危機感のもとでまず経済は温めてきたと必死には暖房をこう
1856580	1863300	かけていた状態から急にその部屋を冷やすっていう急転換ってのは非常に難しかったということと
1863300	1872100	その前の時代やあの先ほど向いたように日本経済のようにその停滞する経済にしてはいけないという
1872100	1878980	長い戦いの時代をパウエルさんも経験してますので今回その火事取りを失敗してしまうと
1878980	1889140	日本のようなその低い成長率低い金利低いぶっかそこからその沼のようになってですねあの経済活動が
1889140	1893780	その活発にならないあのいくらやってもこう
1893780	1901300	活発にならないような経済になってしまうんじゃないかこういう恐怖感があったっていうのはあのあるとその背景にあると思います
1901380	1909940	結果としてそのタイミングなどが遅れて本来ではもう少しリアゲを早いタイミングすることによって加熱を抑えるということが必要だったのが
1909940	1916580	ちょうどそのコロナに対策がこうアメリカの中で変わっていく中で景気がこう相当早く回っていく状況の中で
1916580	1922260	ブレーキを踏みそこねたこういうとことになるわけですけれども今話として日本の教訓というのがありました
1922260	1929060	実際にfrbなどでアメリカ経済などで金融政策などを議論する際には日本のようになってはいけないっていうような仕方で
1929140	1933140	日本はたとんに出されることもあるんでしょうか
1933140	1941540	そうですねあのコロナの後は日本の話題っていうのはそこまで出なかったんですがあの
1941540	1949140	ワシントで取材してます日本のなんでしょうあの経済がまず話題にあまりならないということが
1949140	1955860	あのむしろあの気になってる点ではあるんですが話題になるとするとやはり一つの
1955860	1963380	大きなあの経済師の中にもこれほどの長期のデクレイを経験している経済っていうのは過去に例がないので
1963380	1971140	以上にみらす4年さんそれ話をしても興味深いとなぜこんな症状になってしまうのかというですね
1971140	1979540	でそこからどう抜け出すのかというのはあの非常に興味深いけど答えが明確にない分野だという
1979860	1987140	議論になりますほぼ話題にならないまあ失敗例として話題になることはあるけれどもと言った時に
1987140	1992580	ではアメリカではそのfrbを通じて良きタイミングでベストの経済政策も作をする
1992580	1998660	ただしfrbと言えともあのそうしたタイミングを誤るということもあるこのパオエル氏の誤りというのは特に
1998660	2004100	どういった点などについて高民さんは誤りだと評価されてますか
2004100	2005780	そうですねまず
2005860	2010820	まあこれ明確にそのパオエルさんのこの中で何があの
2010820	2016260	どういう議論があったのかというのはこれもなかなか人の心理なのでわからないんですけれども
2016260	2023460	ワシントで話をしていきますとそのパオエルさんはじゃあ法律化なので経済の専門家ではないので
2023460	2029060	どうやってじゃあその判断をするのかと聞くとやっぱりその時々にfrbの中にその
2029060	2034500	まあ中の良い方というかあの経済の専門家の方でこの人を信頼している人だとか
2034500	2040260	割と実は人間模様でその後仲高いをしただとかですねまあ
2040260	2045940	いろんなその人間ならもありますあのパオエルさんの失敗は何かというとやっぱり
2045940	2053540	そのそういういろんな人がいろんなことを言うというこの金融アメリカの金政策の環境の中で
2053620	2061380	やっぱりみんなが納得できるような答えを探そうとしたということがあの最終的に判断の
2061380	2065780	送りにつなかったんではないかというふうに私は思います
2065780	2071060	これあの本の中ではその別のサマーズさんという方のまあさまざまな発言を引き合いに出して
2071060	2076420	サマーズさんという方がそのパオエルfrb議長の政策を早い段階から避難していた
2076420	2080980	それがなかなかその聞き入れなかったけれどもだんだんやはりサマーズが正しかったよね
2080980	2084900	というふうになっていったということが紹介されていますこれどういったまあ論争と言いますか
2084900	2091060	どういった意見のあの欧州というものが応援の場で交わされていたんでしょうか
2091060	2097540	そうですねあの当時2020年3月の段階でも既にインフレワーショートが上がっていたというふうに
2097540	2104420	お伝えしましたけれどもこの中の後ですねあの勢いよくアメリカの部下が上がっていくと
2104420	2109780	その時にそのパオエルさんはこれはもうあくまで一時的な現象であると
2109780	2113700	また掘っておけばあの低インフレの時代に戻るんだと
2113700	2117700	なので今これで焦って引き締めをしてしまうと
2117700	2121940	低対応省になってしまうということを言ってるんです
2121940	2128740	で一方でそのサマーズさんとかが言ったのはこれはあの一時的ではないと
2128740	2131940	異常に他の大きなインフレが来てしまうというの
2131940	2136100	これはその今の日本もちょっと同じようなところかもしれませんけれども
2136500	2140820	これがその持続的なのか持続的ではないのかだとか
2140820	2145540	あのというのは異常にその答えがない中で
2145540	2150260	じりじりと時間が過ぎていってしまったんではないかなという気がしています
2150260	2154020	サマーズあの日本でもねその読める文献などはいくつかありますけれども
2154020	2159940	もっと財務長官で経済政策について非常にこう鋭く明るく意見を述べるという方ですが
2159940	2165540	その方がそのパオエル氏の判断について遅いとこれは一時的だと考えるのはどういうことなのかということを
2165540	2167620	批判的に言及されていた
2167620	2172820	これに対してパオエル氏はまだ一時的だという見方を最初は示していたわけですか
2172820	2179540	そうですねあの一時的だと最後の最後までまあいいはったということだと思いますが
2179540	2186500	2021年の11月にパオエルさんはあの2期目の議長に占任されるんですけれども
2186500	2191540	占任された後その一時的という言葉を封印するんですが
2191540	2196180	あのもう一つもう一つあのつけ超えるという一時的という言葉がですね
2196180	2198820	英語ではトランストリーというんですが
2198820	2204740	経済を理由一時的というのと我々がその日常生活で使う一時的というのが
2204740	2210900	実はその定義が違うんだというパオエル氏の途中から言い始めるんですね
2210900	2219460	これはあのどういうことかというと経済学というのはその長期の勤効というかあのこういう今のその条件が
2219540	2226740	ずっと長いことになった場合にそれがこうどこに落ち着くのかというのを長期と呼びますので
2226740	2234420	一時的に言うと我々その例えば2年2年間続くインフレを一時的とはとても思わないわけですけれども
2234420	2237460	経済学で言うとその勤効しない
2237460	2242980	いずれ収束していかないものは一時的ではないですが
2242980	2250020	2年経っても5年経ってでもその元に戻るインフレというのは一時的というふうに呼ぶと
2250020	2255460	これがちょっとコミュニケーションの不幸なボタンのかけ違いだったということでもあると思います
2255460	2256420	なるほど
2256420	2260660	一方ですねFRPの議長などは日本以上にそのコミュニケーションを通じて
2260660	2266660	市場や人々と対話することで金融政策を完成させるというか保管させる面があると
2266660	2269540	そうした意味で言うとパオエル氏さんはその判断だけではなくて
2269620	2275140	コミュニケーション面でもいろいろな課題を残したということになるんでしょうか
2275140	2278100	そうですね
2278100	2282100	PA政策の汚れとフォアドガイダンスという言葉があるんですが
2282100	2287460	先々金利を挙げますよというふうに言うと金融市場というのは先を読んで
