start	end	text
247800	257280	このいい風を待つとみんなでいい風を捕まえに行くとこの作戦はありなんじゃないかなというに 思っておりますのでおすすめでございます
257280	266680	さて今日はですね7月7日で明日7月8日がどういう日かといいますと安倍心臓もと主張が 重撃されて命を落とすというね
266680	275680	あってはならない事件が起きてから1年が経つということになりますねあの日は金曜日でしたから 明日の彼氏という番組の自分の担当日だったんで
275680	282680	一体どういうことを話せばいいのかなとそもそも話せることなんてあるんだろうかってことをね 戸惑ったことを思い出しますけれども
282680	295320	そこであの僕が言及してたのが政治家に向けられたこの言葉での議論じゃなくてそれ以外の暴力的な行為での 威嚇っていうのは実はその前にも建て続けに起きていましたよということで
295320	308360	あのこれもう覚えてない人も多いと思うんですがあの1年前の5月にある野党の政治家の秘書がですね 外党演説中に男から殴られるという事件があったりその安倍さんの事件が起きる数日前にもですね
308360	319720	ある野党議員の事務所のベランダに生卵が投げ入れられるという出来事があったんですね それらの事件に対して自作自演じゃないかという声がですね熱頭中心に結構あったと
319720	328680	これはすれちゃいけないと思うんですね あの日はの事件が起きた直後からこんな事件が起きたのは安倍元首相批判してきた人たちが悪いとかですね
328680	337320	犯人は日本人じゃないんじゃないかとかそういう声が飛んでそういうことに違いないと決めつけたインフルエンサーが何人かいましたけれども
337320	345360	結果としてそうじゃないと分かった後もですね彼らは特にそれについてコメントをしているわけじゃないと 流しっぱなしなわけですよね
345360	355560	まれはあの自分が安倍元首相と近い時にいるというのを個人するかのように まだ正式に発表されてないのになくなられたという事実をですね
355560	363720	SNSに投稿するジャーナリストだとか小説家っていうのを名乗る方たちがいたというのも思い出されますね
363720	374080	でまあその後重撃した犯人の供述によって急統一協会と政治家のつながり 主に自民党とのつながりというのがどんどん明らかになっていくわけですけれども
374080	383480	安倍元首相を国総にすると岸田首相が表明したのが翌週の7月14日でもう22日には閣議決定をしたと
383480	391000	とにかく国総でやりますという宣言が繰り返されることになったわけですが その14日に岸田さんがどういうことを言ってたかというと
391000	400280	国総議を取り行うことで安倍元総理を追悼するとともに 我が国は暴力にくっせず民主主義を断固として守り抜くという決意を示してまいりますと
400280	407760	合わせて活力に溢れた日本を受け継ぎ未来を切り開いていくという気持ちを世界に示していきたいと考えています というふうに言ってたんですね
407760	413920	その言葉をそのまま受け止めますと まあだからこそなんでこんなことが起きてしまったのかという解明
413920	422120	そのためにどうしても必要となってくるですね 安倍元首相と急統一協会の接点がどういうもんだったのかという問いかけに対しては
422120	430360	あの岸田さんは亡くなった方なんで調べるのには限界があるという言い方をして まあでも限界っていうのはねその言葉の通り
430360	442840	調べるべきところまでとことを調べてやっと使える言葉だというふうに思うんですけれども 今回の場合は特に調べもせずに調べるの無理ですと国総はやりますという形で共行しちゃったと
442840	453760	昨年7月19日の会見で自民党のモテギ幹事長は 国民から国総はいかがなものかとの指摘があるとは認識していないという言い方したんですね
453760	462960	とにかく国民のお金は使いっけれども国民の声は効かないという姿勢が見えたんですね 当時あのこんなこという議員もいたんですね
462960	472240	自民党のどう見やすのり北海道議がですねご自身のツイッターで国総に否定的な意見を持つ人に対して もう黙ってろというふうに言ったと
472240	480320	あるいは二階元幹事長は国総についてやらなかったらバカという言い方もしたんですね とても乱暴な言葉ですけど
480320	488880	どうしても開催したいというやりたいという気持ちだけは伝わったわけですが もう早く根拠なんてなくてですねとにかく俺たちはやりたいんだと
488880	494760	こういう気持ちが本当によく伝わる言葉だったわけですけれども あの二階さんは他にもですね
494760	506120	国総をやり終わったら反対する人たちも必ず良かったなと思うはずっていう言い方もしてました 国総が結果的に実施されるわけですが実施されたのが9月の下旬で
506120	515040	当時ですねこの国総の対応で指示率というのは急落してまして 毎日新聞の調査が手元にあって指示率が29%
515040	523640	国総の産品については反対が62%だった 当時あの若い人は国総に反対してないぞなんていう意見も出てましたけど
523640	536760	あのこの世論調査の結果では40から60代は6割が反対 70代は約7割が反対18歳から39歳でも約5割が反対するという数値が出てたんですね
536760	546640	結果的にこの国総が終わった後に岸田さんが 今後首相経験者の国総議の実施については国会との関係などどういうような手順を減るべきか
546640	554520	一定のルールを設けることを目指すというふうに述べてですね その後昨年12月にヒアリングの結果というのを公表しました
554520	565200	ただそこではあの国総実施の法的根拠などについてまあ論点ごとに意見が分かれちゃったと割れちゃったということで 引き続き検討するということになってたんですね
565200	579960	それで今週なんですが今週の月曜日に松野官房長官がですね記者会見で首相経験者の国総を実施する場合の対応について 国会への事前説明と終了後の報告を行うことが適当だとの見解を示して
579960	587520	官房長官はこういう見解をですね名文化するかについては 閣議決定するような予定はないというふうに語ってですね
587520	592160	つまり時の内閣に判断を委ねるっていう考えを示したんですね
592160	600160	なつまりどういう時にやるのかを決めないままにしておきますというように宣言したと なるとこれ何のためのヒアリングだったのっていう感じなんですけど
600160	607800	まあいや今ヒアリングしているところなんでっていうふうにこう 逃れるために作ったのかなというふうに思わざる多いなわけですね
607800	619480	当時菊田さんが国総を何で実施するのかというのを理由を4つ上げてました 第一にですね菊田さんは民主主義の根幹たる国政選挙を6回に当たり勝ち抜き国民の
619480	629960	信任を得て県政史上最大の8年8ヶ月にわたり住席を勤められた これについては何回選挙買って何年以上主張であったら国総っていう基準はないのでね
629960	641360	数値を基に国総にすることはできないだろうというあの声が向かった 第二に東日本大震災からの復興や日本経済の再生日米関係を記述とした戦略的な外交を
641360	650120	主導し平和出場に貢献するなどさまざまな分野で歴史の頃業績を残した これもですね東日本大震災から復興ってことですけど
650120	659880	それこそこの番組でよく取り上げますけど2013年に東京オリンピックの招致スピーチで福島原発アンダーコントロールさ れてるというふうにまあ嘘をついてですね
659880	667200	オリンピックと復興っていうのを近づける紐付けるようにして まあむしろその後に東京の再児を優先したっていうのはまあ
667200	677920	復興を送らせたということになるんじゃないかということでそれも議論になりましたね 第3に諸外国における議会の追悼決議や含むの決定公共施設のライトアップを始め
677920	686760	各国でさまざまな形で国に全体を巻き込んで経緯と調理が示されたと これまざまライトアップ基準にしていいのかという話当時になりましたよね
686760	697360	公共施設のライトアップっていうのは都庁だとかレインボーブルシスターとか 良くやってますけどこの基準もよくわかんないと第4に民主主義の困難である選挙活動中の非合の死であり
697360	704840	こうした暴力に託しないという国としての既然な 既然たる態度を示すともちろんこのあってはならない重撃事件でしたけれども
704840	712340	亡くなり方によって国僧にするのかどうかというのは判断する それってどうなのかと既然たる態度を示すんだったらそれこそ
712340	718320	旧統一協会と安倍さんとの関係どうなったのかというのをしっかりと明らかにすべきだったと この4つがね
718320	726520	始まる前3算議論されてたんですけれど1年経ってどうなったかというと それこそあの旧統一協会のイベントにたくさん出てた
726520	733040	山際経済再生担当大臣結果的に自任しましたけど まあ彼が先日その時期衆議院選挙のね
733040	740760	公認広報予定者になるってことが発表されたり 何かもう大丈夫でしょうともう忘れてくれてるでしょうという判断なんだと思うんですが
740760	747920	ただ時間が経過して時間が経過したことだからもう議論しなくていいんじゃないかっていうふうになると これまた同じような出来事が
747920	754720	繰り返されるんじゃないかというふうに思うわけですね 明日が1年で関連の報道も増えると思いますけれども
754720	760560	まあこの1年というタイミングでね 今一度考えてもらいたいなというふうに思っております
760560	765200	はいそれでは14回目の放送を始めてまいります
766480	769720	かけら査鉄の
769880	778440	プレキンナイト 生放送でお送りされますたけだ査鉄のプレキンナイトこの後のゲストコーナーですが今日は作家の金原ひとみさんをお迎え
779200	789040	お会いするのも3年ぶりぐらいになりますがね 新しい小説腹をすかせた勇者どもという小説を出されましたのでその話を中心に伺っていきたいと思っております
789040	797440	バグミでは皆さんからのメール募集しておりますこういけんでも質問でも日常の報告でも何でもいいので送ってください メールをいただいております
797440	804280	ラジオネームカステイラ63さん 査鉄さんのツイッターで大量のウサギのカンバッチを見ました
804280	810880	あのちょっとね僕の別に起こってないというカンバッチをちょっと追加生産したんですそれを見たんですね これ私が欲しいやつです
810880	814840	査鉄さんの初天でのトークイベント ことごとくまいんです
814840	823680	まいんです1時間半前に売り切れましたという結果が続いて 今後の初天イベントを探して直接耐大なトーク賞でお話を聞く機会を諦めずに
823680	833120	チャレンジをしますというメールをいただきました 実はですね今日はのいつもニュースエトセトラのコーナーに出てくださっているtbsラジオの沢田大記者がですね
833120	840680	今日は体調不良ということでお休みになっております ということで本日はですねまあメールあのアフタートークを含めて
840680	847680	多めに紹介しようと思ってるんですがこの本編とアフタートークで紹介メールを紹介した方全員にですね
847680	855360	この別に起こってないカンバッチをプレゼントとちょっと大量精査しましたんでね それをやってみようということで急遽そんなことを思い出しました
855360	867120	なので懸命にカンバッチというふうに書いてお名前と重症を添えていただければと思います この今メールを見ましたカステラ63さんにも当然お送りいたします
867120	873120	メールの当て先ですがプレキンアットマーク tbs.co.jp
873120	883240	プレキンアットマーク tbs.co.jp プレキンのつづりは p re k in ですメッセージお待ちしております
883240	891240	男霊です今年7月に10年目を迎えた イスズ自動車プレゼンツ男霊今日の1ページ
891240	898400	平日朝6時20分頃からお送りしています 番組では皆様のお頼りをご紹介
898400	903520	クォーカードをプレゼントしていますぜひご参加ください
903520	909720	ラッジオーもポッドキャストも
909720	911720	ん
918720	925400	時刻は10時15分ですここで tbs ニュースですニュースデスクのお定しんさんお願いしますはいお伝えします
925400	937080	岸田総理大臣は今夜東京電力福島第一原発の処理水を巡り 原子力規制委員会が放出設備の使用前検査の合格を示す
937080	950000	終了症を交付したことについて引き続き安全性の確保や風評対策について 国内外に対して丁寧に説明情報発信に努めていかなければならないと述べました
950000	959480	その上で夏ごろを目指すとしてきた処理水の放出時期について 今現在変更はないと考えていると語りました
959480	971880	マイナンバーを巡るトラブルが止まらない問題を巡り政府の個人情報保護委員会は リスク管理ができていなかったとして近くデジタル調に立ち入り検査を行う方針です
971880	983880	立ち入り検査の結果次第ではマイナンバー法に基づく行政指導も検討していて 健康保険組合などについても立ち入り検査や行政指導を検討する方針です
983880	997480	先月26日から今月2日の1週間に全国の低点医療機関で報告された 新型コロナウイルスの新規感染者数は合わせて35,747人で
997480	1005720	1医療機関辺りの平均は7.24人となり前の週の1.18倍に増えました
1005720	1017960	豊山県を除く46の都道府県で感染が広がり 特に沖縄県では1医療機関辺り48.39人と突出しています
1017960	1029320	対魔取締り法違反の罪で昨日基礎された人気俳優の長山県都秘国が 今日午後6時前に交流先から補釈され頭を深く下げて謝罪しました
1029320	1036040	長山秘国はこの度はご心配ご迷惑をおかけしてしまい申し訳ございませんでしたと謝罪すると
1036040	1043880	報道人の質問には答えず迎えの車に乗り込み警察署を後にしました 以上ニュースをお伝えしました
1043880	1055360	お沙田さんありがとうございました tbsニュースをお伝えしました 全国の新型コロナの新規感染者数が前の週の1.18倍ということですけれども
1055360	1066040	今日ですねあの新型コロナ対策を担当するごと経済再生担当大臣が閣議後に記者会見を開いてですね この新型コロナの感染拡大に関して
1066040	1072680	政府として今の段階で新しい流行の波が発生しているというふうに認識しているわけではないということを言いまして
1072680	1083640	まあ第9波に入っているわけではないということを言ったんですけど その一方であの日本医師会のですねかまや地上任二次は現状は9波に第9波に入っていると判断することが
1083640	1094720	だとうという見解を示しているんですね これは説明が足りないとあるいはまあ各方面説明がずれていると当然その情報をそれぞれ受け取る側はこれ
1094720	1102720	どういうふうに行動したらいいんだろうかどういうことをいうふうにこの今のコロナの状況を捉えたらいいのか っていうのがわからなくなるのでこのあたりはきちっと
1102720	1111600	まあ政府と まず揃えて見解を揃えてほしいなとこれはまあずっとコロナの間言われていることですけれどもまた改めて思いますね
1111600	1120480	まああの前ナンバーについてのね問題も引き続き出てきてますけれども 先ほどねお伝えしましたけれども今日はですね
1120480	1129520	いつものあの tbs ラジオの沢田大輝社が体調不良でお休みなので 今日はですねその11時代のニュースエトセトラのコーナーはですね私1人で
1129520	1141440	やろうというふうに思っておりますそこで今週まあいろんな報道を飛び替えましたこの前ナンバーカードについて 中心にお話できればなというふうに思っておりますのでぜひ最後までお付き合いいただければというふうに思っております
1141440	1153520	この後は今日のゲスト金腹瞳さんをお迎えします 山本ポテトです文化系トークラジオライフはいろんな人が集まってわちゃわちゃとさまざまな文化系トピックを語り合う番組です
1153520	1166560	おしゃべり好きの親戚の中に放り込まれたようなホッコリ感も魅力の一つかなーと私は思います 各種ホットキャストプラットフォームで配信していますので文化系トークラジオライフで検索
1171440	1173440	ん
1176960	1184320	家に帰ったらまず手洗いよ 手洗い週間はとても大事なこと
1184320	1191600	自分でできる大切な人を守る予防策 まずは手洗いから始めよう
1191600	1196320	ユーニュー宣言 寄り宣言
1196320	1202800	キニマンスつかもとにきです 明日の彼氏血曜バディはノーユースノージャパンの農場まもこさん
1202800	1212160	公開中の映画絶賞老曲ストーリーの監督川上あちかさんに 老曲の魅力そして音楽と映画の関係についてお聞きします
1212160	1215920	放送は月曜夜10時から
1222080	1223920	ラッチオ
1231280	1234160	竹田査鉄のプレキンナイト ここからはゲストコーナーです
1234160	1237440	今日お迎えするのは作家の金原ひとみさんです よろしくお願いします
1237440	1238800	よろしくお願いします
1238800	1242400	前回お越しいただいたのが 明日の彼氏という番組の時代で
1242400	1244880	もう3年ぐらい前になりますけれども
1244880	1247600	ねえ なんかついこの間みたいな気がしますけど
1247600	1248960	いかがお過ごしでしたでしょうか
1249120	1250960	とても元気にすべてました
1250960	1255120	その時にも確か話を聞きましたけども 超夜型の生活だから
1255120	1255600	はい
1255600	1260720	なんかちょうど今ぐらいから失聴するのが ベストなんだぞみたいなことを確か話しましたね
1260720	1266960	そうですねやっぱり10時11時ぐらいから始めて 朝型までっていう感じですね
1266960	1270400	その貴重なね失聴時間を奪って
1270400	1272720	削ってまいりました
1272720	1277760	あのエッセイのねファリの砂漠東京の新記録というのが文庫になって
1277920	1280240	それをあの読み直してたら
1280240	1285360	あのフランスにね歩いていかれてましたけど その前に日本にいた時に
1285360	1290560	あの記者店のシャノアルのモーニングビーセットを食べるのは好きだって 書いてあって
1290560	1291760	はいはいはい
1291760	1293760	シャノアルって今年3月が亡くなっちゃったんですよね
1293760	1295200	亡くなっちゃったんですよね
1295200	1299600	そう私もなんかあれ久しぶりに行ったかって思ったら
1299600	1302000	なんか別のお店になっちゃってて
1302000	1304560	コーヒー館とかね多分チェーン変わったんですよね
1304560	1305520	ですね
1305520	1306320	びっくりです
1306320	1312560	このシャノアルのモーニングビーセットのちょっと賃妙な味のソーセージが公式になるって書いてあって
1312560	1315920	それ悪いと確かに公式になったなと思いましたけどね
1315920	1317440	よく行かれてました
1317440	1319360	しょいちょい言ってましたねなんか
1319360	1320960	かなり安いんですよねそこね
1320960	1322400	安いんですよ
1322400	1327040	でなんかなんだろうな本当にね美味しくないんですよソーセージ
1327040	1329120	でもなんかハマる味なんですよ
1329120	1331600	あそこでしか食べられない味がするんですよね
1331600	1334880	美味しくないってもっと他に表現はなかったかなと思いますけど
1334960	1337360	あの美味しかったんですよハマる味になった
1337360	1339760	美味しいというわけではないけれども
1339760	1342160	なぜかこう定期的に食べたくなる味ってな
1342160	1344400	あの本当に唯一無二の味だったなと思います
1344400	1345200	そうか
1345200	1347760	でももうシャノアルなくなると多分
1347760	1352880	あのちょっとしたあのソーセージ食べる場所もなくなるでしょうね
1352880	1356160	そうですね他にはないですからね
1356160	1361520	あの今回新しい本のこの帯の背に蛇にピアスから20年ということで
1361520	1365920	だからデビューからもう20年経つわけですけど
1365920	1369920	20っていう数字をドガンと突きつけられるとなんか
1369920	1371680	何を思われます
1371680	1379600	いやーなんかもう必死に生きてきたなっていう記憶しかないので
1379600	1384960	なんかそうか20かみたいな自分とは無関係に時が流れ去っていくな
1384960	1386240	っていう感じがします
1386240	1388560	自分はなんかこう電車に乗ってて
1388640	1392560	なんか風景だけが流れていくみたいな感じのイメージですね
1392560	1397040	居ずいたら遠いとこまで来てたみたいな感覚ですかね
1397040	1400960	今回腹をすかせた勇者どもという小説を出されまして
1400960	1403360	主人公がこれ帯に書かれてますけど
1403360	1405840	妖怪中学生レナレナと
1405840	1410320	もう異常に明るい女子中学生でちょっと帯を読んでみますと
1410320	1412320	妖怪中学生レナレナが
1412320	1414960	公然不倫中の母と共に未来を威らく
1414960	1417600	知恵と勇気の相階青春長編と
1417600	1420960	皆が違って複雑で困難がデフォルトの今を見つめる
1420960	1425600	幼くタフでアサハガだけど賢明な育ちだがりの少女たちと
1425600	1428640	本の帯に金原さんの言葉が載ってまして
1428640	1431920	このように小説が存在していることを知らないような
1431920	1433920	愛しい妖怪の小説を書きましたと
1433920	1436080	これまで書いてきた主人公たちとは
1436080	1438320	共に障害苦しむ覚悟を持ってきました
1438320	1440880	でも本書の主人公には
1440880	1444880	私たちを置いて勝手に幸せになってもらいたいと思っていますと
1444880	1447120	いうふうに書いてますけどね
1447280	1450720	この帯に相階青春長編というのがあって
1450720	1453760	これらの来週出てきていただくゲストっていうのを
1453760	1458320	僕は前の週にこのCMを取るんですね
1458320	1461120	スタッフの方が仮の台本作ってくれて
1461120	1462880	来週のゲストは金原久美さんですと
1462880	1466160	最新小説は相階青春長編ですからだって
1466160	1468800	いや金原さんそんな小説書かないでしょっていうので
1468800	1471200	ちょっとあの現行見直そうかと思っても
1471200	1474400	本当に帯にはそう書いてあったっていう
1474400	1475760	そういう意味ではまあ
1475760	1478160	この金原さんのコメントにもありましたけど
1478160	1480800	これまで書いてきた主人公とは
1480800	1483680	もう全く違う感覚っていうのがあるわけですか
1483680	1485040	そうですね
1485040	1489840	今回はちょっと自分から一番違う
1489840	1494400	なんかいろんな意味で書け離れた人物を書いたなと
1494400	1496560	自分でも思ってます
1496560	1498960	それはどう違うんですかね
1498960	1501840	いやまあもうとにかく私はまあ
1501840	1504240	あのあんまり人が好きじゃないし
1504320	1507200	あのまあ閉じこもっていたいし
1507200	1511600	まあ本当に本が友達だしよ本
1511600	1514480	本と一緒に生きてきたっていう感じなんですけど
1514480	1517440	まあ本書の主人公は
1517440	1521680	本当にもう友達と楽しいことをするっていうのが
1521680	1524720	もう本当に人生だと思い込んでいるような
1524720	1526880	感じの主人公です
1526880	1530480	いや本当にその限られた言葉でどんどんどんどん
1530480	1533520	突破していく感じっていうのがあって
1533600	1537120	まあそれなっていう言葉がすごく印象的ですけど
1537120	1539600	その友達関係の中でも
1539600	1541040	どんどんそうだそうだそうだって言って
1541040	1544640	どんどんどんどんもう次から次へと展開していく
1544640	1546720	あの感じっていうのは
1546720	1548960	本当にこれまでの金原さんの
1548960	1551600	登場人物とは書け離れてますよね
1551600	1555360	そうですねなんかこう人を批判したりとか
1555360	1557760	なんか論争になったりとか
1557760	1559360	っていうことはありましたけど
1559360	1561680	いわゆるこう乗りで
1561680	1566720	それなって積み上がっていくような会話っていうのは
1566720	1569760	結構初めて経験でしたね
1569760	1571600	この本の中の一説で
1571600	1574080	まあ将来こういう感じで
1574080	1576080	になれた家になれたらいいなっていうことを
1576080	1577680	描写してるシーンで
1577680	1580240	いつかこういう感じを送ねって思うところが
1580240	1581920	見つかったら移住したいし
1581920	1584720	そこでガチこんな感じ求めたっていう仕事について
1584720	1587760	これこれみたいな家族作れたら最高だなって
1587760	1590880	ほぼ何も言ってないと言えば何も言ってないっていう
1590960	1592160	ところありますよねこれ
1592160	1596960	そうですねフィーリングで全て回ってるみたいな感じですね
1596960	1599040	でもこの言葉を説明
1599040	1602560	言葉をそんなに必要としない人たちを
1602560	1606080	当然だけどそれを言葉を使って書くっていうことっていうのは
1606080	1609920	それはまたこうこれまでとは違う
1609920	1612560	生み方っていうんですか描き方っていうのは
1612560	1614000	あったんじゃないかなと思うんですけどね
1614000	1616720	やっぱりあのあんまり語彙力がないっていう
1616720	1618320	設定だし
1618320	1620640	あんまり自分の中でこう
1620640	1625520	論理的に考えるというタイプの主人公でもないので
1625520	1630320	どういうふうにこう思考が働いてるのかなっていうのが
1630320	1632720	ちょっとこう疑問で
1632720	1634480	でなんか描きながら
1634480	1638080	やれなれなこんな言葉知らないよなとか
1638080	1643120	こんな私からしてみたらこう一言で言えちゃうようなことだけども
1643120	1645280	でもこの言葉を使わないとなったら
1645280	1649440	結構なんかブチャブチャ描かないとみたいになったり
1649440	1651360	そういうところで
1651360	1654720	やっぱり自分と違う人間を描く難しさっていうのを
1654720	1657440	今回すごい体験しました
1657440	1660320	あのインタビュー等でもお話になってましたけど
1660320	1663440	まああの神奈良さんの娘さんが
1663440	1666080	今高校1年生
1666080	1668080	で割とこう
1668080	1670640	まああれお母さんとは違う子
1670720	1675120	なんかれなれなにちょっと近いところがある
1675120	1678000	それどういう感じなんすかその
1678000	1680240	いやなんか
1680240	1685520	いやだから本当にあの夕飯時とかにそれなって言うんですよ私に
1685520	1689040	何に対してそれ
1689040	1692480	いやなんか誰々の新曲聞いたよかったんだけど
1692480	1694880	それなみたいな感じの
1694880	1697840	まあそうですね伸びてすべてが回ってるみたいな
1697840	1700560	なんかあるですよねその神奈良さんが
1700640	1704000	今あの花お花見
1704000	1706960	見ごろみたいよって言ったらもうすぐそこで
1706960	1708080	友達に
1708080	1709440	もう2秒でラインで
1709440	1712800	今日行こうって誘ってて
1712800	1715600	でなんかその子がダメだったらじゃあ次の子に
1715600	1717760	見こうって言ってるみたいな
1717760	1721920	私本当になんかお花見かって思ってなんか
1721920	1726080	数日悩んでるうちにほんと桜ちっちゃうっていうタイプなので
1726080	1729440	なんか何このなんか原動力って
1729440	1732800	いつもなんか本当にびっくりさせられてますね
1732800	1737360	でもそのスピード感が本人には別にストレスになってない
1737360	1740160	てかむしろそのスピード感で
1740160	1743120	スピード感あるからこそストレスにならないぐらいのスピード
1743120	1747360	そうなんですよねだから私なんか誘っちゃうとなんかそのことが
1747360	1748640	プレッシャーみたいな
1748640	1749680	いやありますよね本当に
1749680	1750880	そうですよね
1750880	1752560	できるだけ人誘いたくないですからね
1752560	1754720	そうですよね誘っちゃったら誘っちゃったで
1754720	1757600	いろいろ考えないといけないですからね
1757680	1759920	誘って当日を迎えた時に
1759920	1763520	どれぐらいのなんかメインのつらすればいいんだろうかみたいな
1763520	1765280	もう悩みそうね
1765280	1769360	やっぱ誘わなきゃよかったみたいな気持ちになりますよね途中で
1769360	1770000	そうなんですよ
1770000	1771920	だからすごいハードルが高いことが
1771920	1775680	なんかむしろそうでなくちゃみたいな感じの
1775680	1779440	この乗りで乗り越えていく姿っていうのが
1779440	1781520	ちょっと本当異物だなって
1781520	1786240	でもなんかいわゆるこう若者論的なものでよく見かけるのは
1786320	1788960	結構こう同調圧力というか
1788960	1793120	まあみんなと同じ感じでいようよっていうのが強いと
1793120	1794800	よく言われるじゃないですか
1794800	1797280	でもそのグイグイグイグイグってことは
1797280	1800000	あんまりそういうところは気にせずに
1800000	1801920	言ってるのかそれとまあ心を許した人に
1801920	1802960	ドンドンドンドン
1802960	1804240	いや気にしてないんですよ
1804240	1804560	気にしてない
1804560	1808000	全然そんな仲良くない子でもすぐ誘っちゃうみたいな感じの
1808000	1808880	すごいですよね
1808880	1809840	そうなんですよね
1809840	1814640	だからなんか本当にね人といない空間っていうのかも
1814640	1816960	靴みたいな感じのらしくって
1816960	1819920	本当にちょうど真逆なんですよね
1819920	1823120	金曜日さんはこれまあこれ14歳の
1823120	1825440	まあ中学生であれなんですけど
1825440	1827200	金曜日はどういう14歳だったんですか
1827200	1829120	14歳もすごかったですよ
1829120	1831120	もっとも荒れてきた
1831120	1833920	確か中学校に投稿したら4日だけと言うように
1833920	1834560	聞いてますけど
1834560	1837280	そうですね確か4日ぐらいですね
1837280	1840160	で多分それこそなんか中2ぐらいの
1840160	1844560	中2のね2学期とか3学期とかになんかチラッと
1844720	1846880	私その3日だけ4日
1846880	1848240	そこだけ最初の4日じゃないんですか
1848240	1848960	そうなんですよ
1848960	1850960	中中の4日だけ行く人だから感じでしょ
1850960	1853600	どこかの4日間ちょっと行ってみたんですけど
1853600	1855760	まああれですよね
1855760	1859680	まあ全然なんか何がいいんだかみたいな感じで
1859680	1861680	結局行かなかったんですけど
1861680	1864000	いや本当にもう一番荒れてたし
1864000	1867920	一番生きてるのが辛い時期だったんじゃないかなと
1867920	1870160	今となって思いますよね
1870160	1872160	それはなんか先ほどおっしゃってた
1872160	1874240	本を読むこととか
