start	end	text
869400	872400	かかる一本では ちょっと立って歩けないぐらい
872400	874400	今 腕が引き始めているんですよね
874400	879400	なので 下手に一人で歩けるのにも注意の必要ですので
879400	882400	あと川には絶対に近づかない方がいいと思います
882400	885400	また土砂災害などのリスクというのもありそうですが
885400	887400	その点かがでしょうか
903400	906400	また川の近く 山の近くなどと
906400	909400	それから町の中などでは 雨の影響というのは
909400	911400	違いを感じる点ありますか
911400	916400	それがですね 私午前中 福岡市のすぐ近くの中川市という
916400	918400	所で取材をしていたんですが
918400	922400	普段は落ち着いている中川という川がありまして
922400	927400	そこも今回は荒れていたりとかですね
927400	930400	普段これまで被害が落ちていた
930400	932400	クルメスなどだけではなくて
932400	936400	今回は福岡市などでも被害が多いかなという面白です
936400	940400	なるほど わかりました 本田さん 気をつけて取材続けてください
940400	942400	はい ありがとうございます
942400	947400	大雨の被害が続く福岡県 クルメ市で取材を続けてきた
947400	951400	RKB毎日放送アナウンサーの 本田奈々さんにお話を伺いました
951400	954400	ほど現地の様子 近迫した状況もありますけれども
954400	957400	まずは広い範囲で被害が出ているということを
957400	959400	そして危険も続くのでなかなか現地の確認に
959400	962400	行けないし 行ってはいけないという状況などを伝わりました
962400	965400	これが被害状況が分かってき次第
965400	968400	さまざまなサポートの話に なども必要となってくるかと思います
969400	974400	オギュウエッシュ オギュウエッシュ セッション
977400	981400	飲んです 目立つ場所にいる人のことは伝わりやすい
981400	984400	でも誰もが日の当たるところにいるとは限らない
984400	987400	知ってほしい現実も届きにくくなる
987400	990400	だから気づいた人が周りの人に伝えていく
990400	993400	伝えるって繋ぐことだと思う
993400	997400	社会を繋ぐ言葉で継ぐ毎日新聞
997400	1000400	人は支え合って生きていく
1000400	1004400	みんながみんなを支える社会を日本財団は目指しています
1004400	1007400	困難を抱える子供たちをはじめ
1007400	1011400	障害のある方への支援や災害復興支援
1011400	1015400	誰かのためにあなたにも私にもできることがあるから
1015400	1017400	日本財団です
1018400	1022400	この時間は毎日新聞社
1022400	1026400	日本財団の提供でお送りしました
1028400	1032400	TES Radio 905
1032400	1034400	954
1034400	1037400	はしんがなニュースプロジェクト
1037400	1040400	ニュースプロジェクト
1040400	1042400	ニュースでもお伝えしていますが
1042400	1045400	雨が続く九州北部心配です
1045400	1048400	その福岡博多からハピネスクラブの
1048400	1051400	アサオカエイジさんよろしくお願いします
1051400	1053400	ナムさんよろしくお願い致します
1053400	1055400	なんとですね今私たちがいるですね
1055400	1056400	ハピネスクラブのこと
1056400	1059400	天気が今ちょっといい状態で
1059400	1060400	雨止んでるんですね
1060400	1063400	地域を手からちょっと違うという状況でございます
1063400	1065400	なるほど
1065400	1066400	ということで
1066400	1068400	今日は東京のほうの最高気温が35℃
1068400	1070400	そうなんです暑いんです
1070400	1071400	それですよね
1071400	1072400	しかも明日は36℃と
1072400	1075400	今日は熱中症警戒アラートも出たりして
1075400	1077400	いよいよ今年もどこにいても
1077400	1080400	熱中症が心配な過酷な夏がやってまいります
1080400	1082400	そこで今日はこちらです
1082400	1084400	本日は超汗っかきの方
1084400	1087400	そして熱い中手の活動が多い皆さまに
1087400	1090400	シリーズ類型販売数150万枚を突破した
1090400	1093400	品やりクールコアタオルのテクノロジーを
1093400	1095400	応用して作ったというなんと
1095400	1097400	キルと涼しくなるハイテクTシャツ
1097400	1100400	その名もクールコアTシャツ
1100400	1102400	こちらを今一度夏の超特化で
1102400	1103400	持ってまいりました
1103400	1106400	スタジオに実物が届いております
1106400	1107400	クールコアTシャツ
1107400	1109400	これもう触っただけで
1109400	1111400	消しがもう冷たいですもんね
1111400	1112400	そうなんです
1112400	1114400	そのぐらい立ちまち品やり涼しくなる
1114400	1115400	Tシャツなんだ
1115400	1116400	すごい涼しいの
1116400	1117400	そうなんです
1117400	1118400	さっそくお客さまからも
1118400	1120400	会社の敷地での臭かりで
1120400	1121400	このTシャツを着ましたが
1121400	1124400	かなり冷たく過ごしやすかったですね
1124400	1126400	暑さで倒れずに済み
1126400	1127400	本当に助かりました
1127400	1129400	これで買って良かったです
1129400	1130400	これは本当に涼しいです
1130400	1132400	特にゴルフには最適です
1132400	1133400	ゴルフね
1133400	1135400	ビニールハウスで働く
1135400	1136400	夫のために購入しましたが
1136400	1138400	さらに追加注文もしましたと
1138400	1140400	こんなお喜びの声を
1141400	1142400	みなさん
1142400	1143400	着てみると
1143400	1145400	機能性にご納得されると思います
1145400	1146400	ありがとうございます
1146400	1147400	本格モーション
1147400	1150400	まだまだこれからですからね
1150400	1152400	汗だくが続く日々に
1152400	1154400	ぜひ快適さ約束してくれる
1154400	1156400	このクールコアTシャツね
1156400	1158400	持っておきたい一枚ですよね
1158400	1159400	もう今年はこれから
1159400	1161400	猛烈に暑くなりますので
1161400	1162400	しっかりこちらで
1162400	1164400	暑さ対策を行っていただきたいと思います
1164400	1165400	なんといったもん
1165400	1167400	世界30カ国のアスリートたちにも
1167400	1168400	愛用されている
1168400	1171400	世界初の本格的冷函スポーツタオル
1171400	1172400	あのクールコアタオルの
1172400	1174400	冷却原理を応用し
1174400	1176400	なんと汗などの水分と反応すると
1176400	1178400	立ち待ち温度を下げてくれるという
1178400	1180400	驚きのクーリングTシャツ
1180400	1183400	それがこのクールコアTシャツなんですね
1183400	1185400	これ汗に反応して温度を
1185400	1188400	変えてくれるTシャツなんですよね
1188400	1190400	すごいよく
1190400	1192400	考え出しましたよね
1192400	1193400	テクノロジーですよね
1193400	1194400	これからね
1194400	1195400	夏休み
1195400	1196400	いろんな場面で
1196400	1199400	汗をかいちゃうシーンが多いでしょうから
1199400	1202400	このクールコアTシャツがあると
1202400	1203400	ほんと
1203400	1204400	凄しやすいです
1204400	1205400	そうですね
1205400	1207400	もう売り切れる前にですね皆さん
1207400	1209400	ぜひ今日ご注文いただきたいと思います
1209400	1210400	実はこんなに涼しい
1210400	1212400	切れるその秘密というのは
1212400	1213400	ズバリ、吸水性
1213400	1214400	そして拡散性
1214400	1216400	さらに蒸発と
1216400	1217400	そうなんですよね
1217400	1218400	この3つの役割を
1218400	1219400	なんと1つの生地に
1219400	1221400	全て集約させた
1221400	1222400	これアメリカ生まれの
1222400	1224400	ハイパワー療館テクノロジー
1224400	1225400	これがその名も
1225400	1227400	クールコアなんです
1227400	1228400	実はこのアメリカで
1228400	1230400	開発されたテクノロジーのおかげで
1230400	1232400	なんと汗をかいた瞬間に
1232400	1233400	立ちまちひんやり
1233400	1235400	クールダウンさせてしまうという
1235400	1237400	スーパークーリングTシャツ
1237400	1239400	それがこのクールコアTシャツなんですよ
1239400	1240400	そうなんですよ
1240400	1241400	しかもこれ
1241400	1242400	アウターとしてね
1242400	1243400	そうなんですよね
1243400	1244400	1枚で切られますよね
1244400	1245400	そうぐらいおしゃれな
1245400	1246400	格位んですよね
1246400	1247400	なんか
1247400	1249400	脇の下のデザインとかも
1249400	1250400	ちょっとこらわってるんですよね
1250400	1251400	涼しげですし
1251400	1252400	スポーティーですもんね
1252400	1253400	そうなんです
1253400	1254400	しかもですね
1254400	1255400	今回インナーとしても
1255400	1256400	アウターとしても
1256400	1257400	おしゃれに切れるように
1257400	1259400	オイルの方はブラックとホワイト
1259400	1260400	あっ2色ある
1260400	1261400	ですね
1261400	1262400	このおしゃれな2色を
1262400	1263400	ご用意しております
1263400	1264400	実はですね
1264400	1265400	ナムさん
1265400	1266400	私もですね
1266400	1267400	先日あの気温が
1267400	1268400	35度まで上がった日に
1268400	1269400	エアコンがついてない
1269400	1270400	倉庫の中で
1270400	1271400	荷物を運び
1271400	1272400	ちょっと作業しましたところ
1272400	1273400	あらー
1273400	1274400	なんて頑張りましたね
1274400	1275400	頑張りました
1275400	1276400	これ全身から
1276400	1277400	滝のような汗を
1277400	1278400	かいたにもかかわらず
1278400	1279400	かくでしょう
1279400	1281400	ここでクールコアの
1281400	1282400	デバンなんです
1282400	1283400	できてたんですね
1283400	1284400	浅岡さんさすが
1284400	1285400	そうです
1285400	1286400	このTシャツのおかげで
1286400	1287400	さらっとずーっと
1287400	1288400	涼しく
1288400	1289400	もう非常に快適なままで
1289400	1291400	しかも一番びっくりしたのが
1291400	1292400	これだけ竹のように
1292400	1293400	汗をかいても
1293400	1294400	その汗の匂いが
1294400	1296400	全く気にならなかったんです
1296400	1298400	それ大事ですね
1298400	1299400	それ信じられない
1299400	1300400	汗かいたら
1300400	1301400	あとの匂いが
1301400	1302400	どうしても
1302400	1303400	どうしようって
1303400	1304400	なっちゃいますけど
1304400	1305400	浅岡さん
1305400	1306400	それも確か
1306400	1307400	素材にいいみつあるんです
1307400	1308400	よね
1308400	1309400	ございます
1309400	1310400	実はそれこそが
1310400	1311400	アメリカに本社を置く
1311400	1313400	コンボの総合化学品メーカー
1313400	1314400	ダウ・ケミカルグループが
1314400	1315400	これ見事開発に
1315400	1316400	成功したという
1316400	1317400	特殊高筋剤
1317400	1318400	その名も
1318400	1320400	シルバーデュア930フレックス
1320400	1321400	これが
1321400	1322400	なんと最初から
1322400	1323400	Tシャツの生地に
1323400	1324400	配合されているから
1324400	1325400	汗の匂いが
1325400	1327400	全く気にならないんです
1327400	1328400	うーん
1328400	1330400	高筋防修まで
1330400	1332400	できるTシャツなんですね
1332400	1333400	じゃあ
1333400	1334400	汗かいたあとの
1334400	1335400	電車とか
1335400	1336400	バスとかと
1336400	1338400	エレベーターの中でも
1338400	1340400	自分大丈夫かな
1340400	1341400	という心配
1341400	1342400	要らないわけですね
1342400	1343400	これ来てたら
1343400	1344400	しかも
1344400	1345400	こちらは
1345400	1346400	パワーストレッチ構造で
1346400	1347400	非常に楽に動けますので
1347400	1348400	そう伸びる
1348400	1350400	これが動かす方や
1350400	1351400	スポーツには
1351400	1352400	特におすすめのTシャツなんです
1352400	1353400	しかも
1353400	1354400	さらに汗の匂いを
1354400	1356400	とことも抑えられるように
1356400	1357400	今回
1357400	1358400	脇の下を
1358400	1359400	風通しのように
1359400	1360400	特殊なメッシュ構造に
1360400	1361400	することで
1361400	1362400	なんと
1362400	1364400	通気性もよく作られたという
1364400	1365400	全部いいこと
1365400	1366400	すくめのTシャツなんです
1366400	1367400	わー
1367400	1368400	クールダウンして
1368400	1369400	動きやすくて
1369400	1370400	もう匂いも
1370400	1371400	気にならない
1371400	1372400	そういうことです
1372400	1373400	それから
1373400	1374400	私の記憶が正しければ
1374400	1375400	朝岡さん確か
1375400	1376400	もう一つ
1376400	1377400	嬉しい機能
1377400	1378400	ありましたよね
1378400	1379400	おっしゃる通りです
1379400	1380400	こちらは
1380400	1381400	実は
1381400	1382400	農作業やプロドライバーの
1382400	1383400	皆さんも
1383400	1384400	快適にお使いいただけるように
1384400	1385400	なんと
1385400	1386400	Tシャツでありながら
1386400	1387400	紫外線の
1387400	1388400	車断率が
1388400	1389400	98%
1389400	1390400	すごい
1390400	1391400	そして
1391400	1392400	紫外線の保護指数が
1392400	1394400	UPF50プラスもありますので
1394400	1395400	日差しが強い日の
1395400	1396400	ウォーキングや
1396400	1397400	ゴルフ
1397400	1398400	そしてツリアキャンプ
1398400	1399400	また野外での
1399400	1400400	スポーツ感染など
1400400	1401400	この夏
1401400	1402400	ありと
1402400	1403400	あらゆる
1403400	1404400	アウトドアシーンにも
1404400	1405400	おすすめの
1405400	1406400	スーパークリングTシャツ
1406400	1407400	うん
1407400	1408400	夏休みのお出かけ
1408400	1409400	旅行にも
1409400	1410400	ぜひ持って
1410400	1411400	いただきたいTシャツ
1411400	1412400	ぜひおすすめします
1412400	1413400	はい
1413400	1414400	もちろん
1414400	1415400	こちら
1415400	1416400	洗濯機で
1416400	1417400	ちゃんと
1417400	1418400	マラーラインもOKな上
1418400	1419400	今回サイズの方も
1419400	1420400	Mサイズ
1420400	1421400	Lサイズ
1421400	1422400	そしてLLサイズ
1422400	1423400	と3Lサイズ
1423400	1424400	と
1424400	1425400	豊富にご用意している
1425400	1426400	もちろん
1426400	1427400	単純問わず
1427400	1428400	買用してくれている
1428400	1429400	そうですね
1429400	1430400	そんなハイテク
1430400	1431400	冷感Tシャツ
1431400	1432400	お手頃価格で
1432400	1433400	買えるから
1433400	1434400	驚きなんでしたよね
1434400	1435400	朝岡さん
1435400	1436400	そうです
1436400	1437400	ナブさん実は
1437400	1438400	このクールコア素材を
1438400	1439400	使ったTシャツ
1439400	1440400	やはりちょっと
1440400	1441400	炎やすな影響なども
1441400	1442400	ありですね
1442400	1443400	お高いものになれますと
1443400	1444400	なんと1万8000円くらい
1444400	1445400	するものもあるんですが
1445400	1446400	はい
1446400	1447400	今ならですね
1447400	1448400	この驚きの
1448400	1449400	これ
1449400	1450400	冷却効果と
1450400	1451400	高筋防止効果を
1451400	1452400	実現した
1452400	1453400	ハイテクTシャツ
1453400	1454400	このクールコア
1454400	1455400	スーパークリングTシャツ
1455400	1456400	今なら
1456400	1457400	69008000円の
1457400	1458400	求めいただけるチャンスです
1458400	1459400	うーん
1459400	1460400	しかも1枚じゃないから
1460400	1461400	びっくりなんですよね
1461400	1462400	そう
1462400	1463400	2枚でもないんです
1463400	1464400	これ3枚なんです
1464400	1465400	あー
1465400	1466400	3枚も届いて
1466400	1467400	690080円なんです
1467400	1468400	あー
1468400	1469400	これは
1469400	1470400	ハイテク冷感Tシャツ
1470400	1471400	3枚で
1471400	1473400	690080円
1473400	1474400	はい
1474400	1475400	は本格モーションの前に
1475400	1476400	そうですね
1476400	1477400	ぜひご注文いただきたいですね
1477400	1478400	そうですね
1478400	1479400	はい
1479400	1480400	もう1枚当たる
1480400	1481400	2300円くらいで
1481400	1482400	手に入るという
1482400	1483400	大チャンスです
1483400	1484400	はい
1484400	1485400	しかも今なら
1485400	1486400	ぜひとも使っていただきたい
1486400	1487400	あの
1487400	1488400	パッと振るだけで
1488400	1489400	近々に冷たアクナル
1489400	1491400	ひんやりクールコアタオル
1491400	1492400	こちらをさらに
1492400	1493400	1枚をつけして
1493400	1494400	お勤めいたし
1494400	1495400	おー
1495400	1496400	クールコアタオル
1496400	1497400	振って振って
1497400	1498400	冷たアクナルやつですよね
1498400	1499400	そうです
1499400	1500400	やがいいイベントで
1500400	1501400	これはいいですよ
1501400	1502400	確かに
1502400	1503400	えー
1503400	1504400	なおですね
1504400	1505400	今回Tシャツは
1505400	1506400	丸首とVネットから
1506400	1507400	お選びいただきれいになっております
1507400	1508400	またゆったり期待方は
1508400	1509400	1サイズ上も
1509400	1510400	おすすめしております
1510400	1511400	たるしこの時間
1511400	1512400	各色各サイズ
1512400	1513400	100セットのご用意で
1515400	1516400	お願いします
1516400	1518400	おもし込みはフリーダイアルです
1518400	1522400	01020の333の200
1522400	1526400	01020333の200番まで
1526400	1527400	お電話ください
1527400	1528400	なお5円品は
1528400	1529400	到着後東海内で
1529400	1530400	未開封のものに
1530400	1531400	限ります
1531400	1532400	その際の手数量のご負担
1532400	1533400	ご了承ください
1533400	1534400	またお届けについても
1534400	1535400	お気軽にお問い合わせください
1535400	1536400	クールコアタオルの
1536400	1538400	冷却原料用したTシャツ
1538400	1540400	クールコアTシャツ
1540400	1542400	3枚セットで6,980円
1542400	1544400	今ならひんやりクールコアタオル
1544400	1546400	1枚ついてきますよ
1546400	1547400	おもし込みは
1547400	1550400	01020333の200
1550400	1553400	01020333の200
1553400	1554400	ハピネスクラブまで
1554400	1555400	お願いします
1555400	1556400	朝岡さん
1556400	1557400	ありがとうございました
1557400	1558400	みなむさん
1558400	1559400	今日もありがとうございました
1559400	1560400	ハピネスクラブ
1560400	1561400	ラジオショッピングでした
1563400	1564400	ずがなつみです
1564400	1565400	毎週日曜夜8時から
1565400	1567400	お送りしている展開図
1567400	1568400	7月16日は
1568400	1569400	Web3や
1569400	1570400	アンゴースさんの分野で
1570400	1571400	叫ばれる日本の
1571400	1573400	法整備の遅れ
1573400	1575400	日本の政治や司法は
1575400	1576400	成長を一折し
1576400	1577400	この分野に
1577400	1579400	どう対応していけばいいのでしょうか
1579400	1581400	日本のプロフェッショナルと
1581400	1582400	一緒に考えます
1582400	1583400	お楽しみに
1583400	1585400	ベリーベスト法律事務所より
1585400	1586400	お知らせです
1586400	1587400	建設現場、工場で
1587400	1588400	アスベスト石渡を吸い
1588400	1589400	健康費が有受けた方は
1589400	1591400	国から最大1300万円の
1591400	1593400	救済の可能性があります
1593400	1594400	まずはあなたが
1594400	1595400	いくらもらえるのか
1595400	1596400	無料でご確認を
1596400	1598400	0102070の7000番
1598400	1599400	70の7000番
1599400	1601400	第一東京弁護士会所属
1601400	1602400	ベリーベスト弁護士法人
1603400	1605400	地獄は3時57分へと
1605400	1606400	向かっています
1606400	1608400	ここでTVSラジオ交通情報です
1608400	1609400	警視庁から
1609400	1610400	白木洋子さんです
