start	end	text
352080	361600	まずは人物第2球場の解体工事というのが始まっていてその周辺の呪目の罰災が8月から始まるということになったそうなんですね
361600	368880	でこれまあ大きな問題はとの審議会では罰災の本数を減らすことはできないだろうかとかこの工事によって
368880	374880	生育環境に変化が出ちゃうんじゃないかというまあいろんな議論が続いている最中なのに罰災を決めちゃう
374880	381920	7月に住民にし説明会開くっていうんだけれどもそれを前に罰災するプラン自体を走らしてしまう
381920	388720	つまりこれまあもうやることは決まっていてそのための説明とか言い訳をなんとかして用意してみせると
388720	394480	こういう不正実なやり方が続いているわけですね僕はあのこの問題考える度にですね
394480	400720	新国立競技場のことそして東京オリンピックの存在にも触れるようにしてきたんですがそれなぜかというと
400720	410400	人工外演の再開発ととも強い関係があるからなんですねあのあたりというのは自然的景観の保全を義務付けられた封地地区というのに
410400	417760	日本で初めて指定された場所で封地地区というのは何かといいますとこれ東京都都市整備局というところによると
417760	424240	都市の封地を維持するため都市において良好な自然的景観を形成している区域のうち
424240	431440	土地利用計画上都市の環境の保全を図るため封地の維持が必要な区域を指定するものということで
431440	438080	高さ15メートルを超える建物を建てられないそういった開発が規制されてきたわけなんですね
438080	441360	ところがこれが突っ払われたとあの地域はね
441360	449280	なんでかというと東京オリンピックの会場として国立競技場を建て替えるためにとは高さ制限の80メートルを
449280	456720	高さ制限自体を80メートルにするとこういう規制感は行ってですねその後開発が本格化していくんですね
456720	463760	当初新国立競技場がどういうふうに歌われていたかこれを覚えていらっしゃる方は少ないと思うんですがあれはですね
463760	469760	人群の盛りと超話する市民に開かれたスタジアムっていうふうに歌われてたんですね
469760	476960	当時の日本スポーツ進行センターの説明文では歴史的な緑を継承する人群外園内園から
476960	483520	公共へとつながる人群の盛りエリア1体の貴重な緑を未来に残すために100年後密絵
483520	490960	大臣に目指す生命の体重として周辺の自然と超話し市民に開かれた盛りのスタジアムが誕生しました
490960	496240	いうふうに書いてあるんですつまりあの辺りの全体の緑と超話しますよというふうに言ってたと
496240	503280	それがちょっともそうはならなくなったっていうのは今こうやって始まってしまう開発からも明らかだと思うんですけれども
503280	511360	あの今から11年前当時の東京都知事だった犬瀬直樹市によるあのかの有名なツイートありますね
511360	520320	誤解する人がいるので言うと2020東京ゴリーンは人群の国立協議所を改築するがほとんど40年前のゴリーン施設をそのまま使うので
520320	525600	世界一彼のかからないゴリーンなのですというふうに分かれはツイートしてたんですけれども
525600	533840	この発言を受けてはいその通りでしたと私が誤解してましたと言う人はですね今誰一人としていないというふうに思います
533840	544960	結果的にあの再開発によって都営かすみがオカパートとか明治公園とか日本製燃館というのは壊されてその後地に新国立協議所そして大きなマンション
544960	552720	ジャパンスポーツオリンピックスクエア新しい日本製燃館等々が立ってるとこのジャパンスポーツオリンピックスクエアにはですね
552720	561360	日本オリンピック委員会というのも入ってるんですが昨日その日本オリンピック委員会の山下会長の3期目の独特っていうのは決まったんですね
561360	573120	それ発表する会見で会長が何を言ってたかというと10年後20年後に国民の多くの皆さんに東京202東京202丸大会を開催して良かったと思っていただけるように
573120	579800	レガシーを根付かせることが重要だそういう意味で東京202丸大会は終わってないということだったんですね
579800	585800	その上で札幌五輪招致への意欲も見せると会いたくちがふさがりませんけれども
585800	591560	そういえばこの人たちはとにかくレガシーって言葉が好きだったなぁというふうに思い出しますね
591560	597080	山下会長がおっしゃるように確かに東京202丸大会は終わってないというのはその通りで
597080	604280	まだまだお食団合事件の裁判続いてますしそもそもその団合は全体像が明らかになってるとも言えないと
604280	610280	このオリンピック関連の出来事が限られた人の中で決められて外に開かれなくなった
610280	620840	そういうまあ一つの原因にですね2019年に山下会長がこれまで報道時に公開してきた理事会というのを完全非公開にしたということがありまして
620840	624920	これ当時の記事なんかを振り返ると山下会長のコメントとして
625080	630520	応援の場で話せない内容が多く本音の議論ができないとこういうコメント出してるんですね
630520	637320	それって今になって思うとですねまあ人前では言えない後ろめたいことがありましてこう関西的に言ってるようにも
637320	644200	聞こえるぜというふうに思っちゃうのはそれこそこの山下さんの前任の竹立ネカズ会長がですね
644200	649560	東京オリンピック招致の際にシンガポールのペーパーカンパリーに2億3000万払ってたと
649560	654600	これが問題された後に会長になったのが山下会長だったということを考えると
654600	658840	東京オリンピックにまつわるあれこれが非公開で進んでしまったこと
658840	662280	これはやっぱり小さくない問題だったんじゃないかなというふうに思います
662280	668120	いずれにせよこれ責任取ることが必要だと思うんですが責任を取ることをとこるどころかですね
668120	672600	自分がまだまだトップに訓練してレガシーに根付かせるっていうふうに言ってるんですね
672600	675640	どうも最近こういうのをよく見かけますよね
675720	681960	こういうのとはどういうのことかというと責任を取るべき人がこれからはちゃんとしてもらえますなんて言いながら
681960	684200	その場に訓練し続けるっていうもの
684200	688280	最近だとあのマイナンバーカードの総転権本部の司令党が
688280	691880	公の太郎デジタル大臣だというふうに聞いたときに感じましたけれど
691880	695000	いずれにせよオリンピックにを巡るですね
695000	698760	利権を巡ってあれこれの糸並みというのが壊されたと
698760	701800	この一見は外演の開発も含めてですね
701880	706760	まだまだ議論すべき点がたくさん残されているなと感じているところでございます
706760	709880	はいそれでは13回目の放送を始めてまいります
718440	719800	生放送で送るしております
719800	723160	竹田撮説のプレキンナイトこの後のゲストコーナーですが
723160	725640	今日は清水みきこさんをお迎えします
725640	729080	ずっとお会いしてみたかった方でものまでも大好きですし
729240	732440	清水さんの本もたくさん読んできましたので
732440	734760	いろんな話を聞いていきたいと思っております
734760	738920	メールもいただいておりますラジオネームファックス総信音さん
738920	742600	ファックス総信音のものまねするんですよ清水さんね
742600	746600	清水みきこさんがゲストと聞いて初めてメールを差し上げます
746600	749880	TBSラジオといえばレジェンドA6付さんですが
749880	754040	デビュー当時の清水さんとA3は朝からのご演があると伺いました
754040	755240	そうみたいですね
755240	757880	A3とのエピソードが伺えれば嬉しいです
757880	761160	そうですね、後ほどちょっと聞いてみたいと思っております
761160	763800	番組では皆さんからのメール募集しております
763800	767960	ご意見でも質問でも日常の報告でも何でもいいので送ってください
767960	772120	当て先はプレキンアットマークTBS.co.jp
772120	775640	プレキンアットマークTBS.co.jp
775640	779880	プレキンのつづりはP-R-E-K-I-Nです
779880	781880	メッセージお待ちしております
787880	789880	山木さん、ご存知ですか?
789880	792760	砂漠の遊牧民族、トゥアレグ族
792760	796440	ご自身もサハラ砂漠のキャラバンに同行したジャーナリストの
796440	800040	レコード問い先アリスさんに彼らの魅力を伺います
800040	802600	放送は月曜夜10時から
818600	821880	時刻は10時13分ですここでTBSニュースです
821880	824120	ニュースデスクのお定しんさんお願いします
824120	825720	お伝えします
825720	831000	フランスでは警察官の発報で17歳の少年が死亡した事件を受け
831000	833880	大規模な抗議活動が続いていて
833880	839640	事件を3日目の夜だけで667人が拘束されています
839640	842680	およそ40,000人の警察官が警戒する中
842680	847800	冒頭化した一部が車や建物に放課するなどしたためです
847800	851720	市とパリを含む地域では29日に夜9時以降
851720	854360	路面電車やバスの運行を止めたほうが
854360	860920	一部では来月3日まで夜間の外出を禁止するなど影響が広がっています
860920	863400	バイオ前線が活発化する影響で
863400	869080	北日本から西日本ではアスにかけて広い範囲で大雨の恐れがあるとして
869080	873480	気象庁は九州を中心に土砂災害や河川の販乱に
873480	876360	厳重に警戒するよう呼びかけています
876360	879080	また山口県と九州では引き続き
879080	883160	アス午前中にかけて戦状降水帯が発生して
883160	888520	大雨災害の危険度が急激に高まる可能性があるとしています
888520	892320	厚生労働省によりますと新型コロナの低点把握によって
892320	895680	集計した全国の1週間の患者数は
895680	899440	1医療期間がたり6.13人で
899440	903680	前の週と比べておよそ1.1倍となりました
903680	910120	特に沖縄県では1医療期間がたり39.48人となりました
910120	915280	厚生労働省は第8波のピークを超える感染状況となっているとしていて
915280	918880	第9波入りの懸念が強まっています
918880	921800	昨日横浜市のマンションで女子大学生が
921800	926040	元交際相手の男に包丁で刺されて殺害された事件で
926040	929880	犯行の同期について寄りを戻したかったからと
929880	932520	供述していることが新たに分かりました
932520	938840	逮捕されたのは元交際相手で横浜市鶴木区の伊藤晴氏22歳です
938840	943720	殺害された富永森さん18歳の死因は出血性ショックで
943720	948600	上半身には複数の殺死傷が確認されたということです
948600	950560	以上ニュースをお伝えしました
950560	952080	佐藤さん、ありがとうございました
952080	954600	TBSニュースをお伝えしました
954600	960080	戦状降済帯というのは毎年のように聞くような言葉になってしまいましたけど
960080	964160	昨日僕も服を描いた時に結構な雨が降っていて
964160	965880	横浜群の雨が降っていた
965880	970280	でも明日午前にかけて山口県と九州を引き続き
970280	974880	戦状降済帯を発生するという危険性があるということなので
974880	977200	是非注意していただきたいと思います
977200	979160	そしてコロナですよね
979160	984120	1週間の患者数全国1医療機関あたり6.13人
984120	986640	前のシュート比べておよそ1.1倍
986640	992280	そして沖縄県が1医療機関あたり39.48ということなんで
992280	998640	全国平均で比べると沖縄は6倍から7倍ということになってますね
998640	1005240	自分の周辺でも非常に感染したという人が増えてきている印象があります
1005240	1008760	これ発表の仕方が変わっているんですけども
1008760	1011560	やはり全体像がどうなっているのか
1011560	1014040	このあたりをもうちょっと分かりやすく
1014040	1018440	はっきりと発信する姿勢というのが求められているんじゃないかなと
1018440	1019760	いうふうに思いますね
1019760	1024040	高労省第8波のピークを超える感染状況となっている
1024040	1027760	というところでこれ非常に心配だなというふうに感じます
1027760	1032640	放送の後半ではTBSラジオの沖縄駅舎と今週のニュースについて話すコーナーもありますので
1032640	1034520	是非最後までお付き合いください
1034520	1037640	この後はきょうのゲストシミズミチコさんをお迎えします
1040320	1044680	うが夏実です毎週日曜夜8時からお送りしている展開図
1044680	1049040	7月2日は今注目の現代アートキュレーターが登場
1049040	1054640	たくさんの企業界や経営者が彼の進めで現代アートに目覚めているんだそうです
1054640	1059120	どんな目で現代アートを見極めているのかお聞き逃しなく
1059120	1066720	J-O-K-R-T-B-S-R-G-O
1070120	1073560	インディジョンズやスターウォーズなどの作曲がジョン・ビリアムズが
1073560	1078760	常任式社として在籍していたボストンポックス20年ぶりに来日
1078760	1082240	スターウォーズ全シリーズの名曲や日本初公開
1082240	1086600	ジョン・ビリアムズの解説映像など豪華なペログラム
1086600	1090280	ゲストにスミノハヤとハットリモネ登場
1090280	1094440	DBSラジオ公演ボストンポックス温雑は2023
1094440	1097280	ジョン・ビリアムズトリビュート日本公演
1097280	1102080	10月6日から8日東京国際フォーラムホールAで開催
1102080	1105480	詳しくはDBSラジオホームページのイベント情報
1105480	1110120	またはボストンポックス2023で検索
1110120	1115120	この時間はサーキュラほか各社の提供でお送りします
1124120	1126960	竹田さてつのプレキンナイトここからはゲストコーナーです
1126960	1129120	今日を迎えするのはシミズミチコさんです
1129120	1130040	よろしくお願いします
1130040	1132160	こんばんは!よろしくお願いします
1132160	1134520	めちゃくちゃ入り出がいいですね
1134520	1135120	すみません
1135120	1136200	よろしくお願いします
1136200	1137480	えらいねー、竹田さん
1137480	1138240	何でですか?
1138240	1142920	なんかライターなのに喋りを落ち着いてて若いのに
1142920	1144120	そんなことなり方?
1144120	1145800	いや本当にあいさするときも
1145800	1148960	あれ?こんなちゃんとしてるんだと思う
1148960	1151760	そんなにこれまでライターという職業に嫌な思いがあったのに
1151760	1153960	いやいやそんなことないけどライターなきさってほら
1153960	1157120	そんなに喋り落ち着いてできなかったりとか
1157120	1161800	いやいや別に僕もこんなラジオパースナイティの仕事をやると思ってはなかったんですけどね
1161800	1163040	なぜかこんなことになってます
1163040	1164240	割れながらうまいと思ってる
1164240	1165040	悪くないかなと
1165040	1166080	おい!こら!
1166080	1167360	ケンガソンシロ
1167360	1170360	今日は直前まで一番のウルエンスでライブやられたという
1170360	1171720	そうなんですよ
1171720	1173080	そんな中ありがとうございます
1173080	1174520	こちらこそありがとうございました
1174520	1175680	小浅さんと一緒に
1175680	1176480	小浅さんと一緒に
1176480	1178200	前半が小浅さんコーナー
1178200	1179320	で2人でトークがあって
1179320	1183400	で後半私がピアノのひひがたりという
1183400	1184000	なるほど
1184000	1184720	そう
1184720	1185400	豪華な
1185400	1185800	豪華な
1185800	1186280	うん
1186280	1188280	あの、しみぃさん
1188280	1190160	国民のオバっていう言い方をね
1190160	1193080	時よりコンサートのタイトルの中にされたのが
1193080	1193720	そうなんですよね
1193720	1196080	自分で言い始めたすると誰かが言い始めたの?
1196080	1200120	そう、あの、もともと国民の妹とか言うキャッチフレーズが面白かったの
1200120	1201240	ちっちゃい頃
1201240	1203080	で、オバってほら距離あるじゃんちょっと
1203080	1203400	あります
1203400	1204880	オバってなんだよって思って自分
1204880	1206000	たまに合う人だっていう
1206000	1207360	そう、たまに合う人だ
1207360	1209160	そんなに親しみ持てないみたいな
1209160	1212000	その距離感がいいなって思って
1212000	1213800	それがなじんだというか
1213800	1215680	そうそうそう
1215680	1216640	まあでもあの
1216640	1218200	バッフェルでコロナ禍で
1218200	1221200	ほか本当に小池より子さんのあの物真似に
1221200	1222440	ちょっと励まされたというんでしょうか
1222440	1223400	あ、そうなんだ
1223400	1224760	でもあれはなんか意外と
1224760	1226520	最初に披露したときには
1226520	1228280	あんまり受けなかったっていうのはどこに
1228280	1229080	書かれてましたね
1229080	1230440	うん、あんまり似てないとか
1230440	1232040	受けなかったのはあったけど
1232040	1234400	自分の中でもなんか慣れみたいなのがあるんですよね
1234400	1235080	最初これ
1235080	1236520	けんのかなとか言うのがやっぱり
1236520	1237920	声に出るのか
1237920	1239760	うん、ちょっと実験的だと
1239760	1242600	自信がなくってそれが伝わって
1242600	1244280	たたがれがちなんですけど
1244280	1245080	だんだんだんだん
1245080	1246600	それはなんかこう
1246600	1248480	もっとと続けてるうちにこう
1248480	1250000	没入してくるっていうか
1250000	1251960	自分のものになったっていう瞬間があるもん
1251960	1253200	あ、でもそうかもしれないね
1253200	1254280	慣れみたいな
1255240	1258040	ここ最近はもう受けるようになってきた
1258040	1258840	そうですね
1258840	1261360	わりとライブでもテッパンっていうか
1261360	1263720	待ってましたみたいな感じで
1263720	1265640	サスティナブルですよね
1265640	1266720	みたいなこと
1266720	1268800	やっぱほら英語がすごいじゃないですか
1268800	1270320	すぐに使うっていう
1270320	1271400	あとちょっと
1271400	1273280	ちょっとくきりながら
1273280	1276880	お話しさせていただいております
1276880	1277560	っていうような
1277560	1279520	特徴を自分で言うっていうのが
1279520	1281840	私の意地の悪さが
1281840	1284120	でも結構その物真似するときに
1284120	1286640	結構権力の高い人とか
1286640	1287480	強い人とか
1287480	1289480	好きすぎるもののもの真似やりたい
1289480	1290760	っていうのが結構昔からあるんですか
1290760	1291640	昔からそうですね
1291640	1293160	大好物ですね
1293160	1295400	なんでそういう選択をするんですかね
1295400	1297560	それはやっぱり自分より弱いもの
1297560	1298520	若い方とかね
1298520	1300000	これからデビューして
1300000	1301800	ドキドキしてるような人を
1301800	1303680	あの人こんな緊張してたよって言っても
1303680	1305040	やっぱ面白くないんだけど
1305040	1306200	あの人の堂々っぷりって
1306200	1307720	ひどくない?みたいな感じで
1307720	1310360	いた方が笑いやすいっていうか
1310360	1312120	あとやっぱり権力って
1312120	1313240	パロディになりやすいっていうのは
1313240	1314560	昔からのね
1314560	1316720	王道の道なんですよね
1316720	1318680	なんかその物真似したいっていうよりも
1318680	1320080	もうその人に
1320080	1321640	なりたいっていうぐらいの
1321640	1323560	もちしてやってらっしゃる
1323560	1325000	それよりもちっちゃい頃から
1325000	1326600	別に商売じゃなくて
1326600	1328360	ありました
1328360	1329880	ここはあの数々いろんな
1329880	1331040	あのシミリさんの
1331040	1333080	物真似を見てきて
1333080	1334880	これ中でも結構好きなのが
1334880	1335760	何やすい?
1335760	1337880	サグラダファミリアの真似
1337880	1341280	どうもサグラダファミリアです!
1341360	1342160	チートしたじゃない?
1342160	1344080	サグラダファミリアですよ
1344080	1347160	この建造物物真似って
1347160	1349560	建造物物真似って言っていいんですかね
1349560	1351720	ただサグラダだけを
1351720	1355040	あのチョイスしてる声っていう話もありますけど
1355040	1356440	それはあんまり
1356440	1357520	今のところ浸透してないですか
1357520	1358600	サグラダファミリアの真似は
1358600	1359080	そうですね
1359080	1360520	私好きなのはだから
1360520	1363360	あとサグラダ門外の辺です
1363360	1364760	っていうのも好きなんですけど
1364760	1366840	サグラダファミリアとサグラダ門外
1366840	1368280	あんまり変わりなかったですもんね
1368280	1369280	そうなんですよ
1369280	1373720	だから元はサグラダ純子の真似なんですよ
1373720	1374920	今はやりにくいっていうね
1374920	1375880	そうなんです
1375880	1377480	今日メール伝えてまして
1377480	1380160	ラジオネームピャンピャンさん
1380160	1382520	今日のゲストシミズミシコさんのライブに行った際
1382520	1383840	中城清史の
1383840	1385040	カサブランカロマンが
1385040	1387760	とある曲に告示してるという情報を得ました
1387760	1389960	この番組では珍しく
1389960	1391640	中城清史さんフューチャーして
1391640	1393320	ちょっと議論したことありまして
1393320	1394280	面白いですよね
1394280	1397360	中城清史さんがラストライブやる時の
1397360	1400840	最後の新曲がカサブランカロマンだったんですけど
1400840	1403160	これはどういうメールだというか
1403160	1404680	竹田さんくらいの年齢だと
1404680	1406400	分かんないかもしれないけど
1406400	1408600	あれが
1408600	1410960	英六月さんの作詞の
1410960	1413080	黄昏の美銀って曲があるんだけど
1413080	1414520	それはわれと名曲だけど
1414520	1416680	それにすっごい似てて
1416680	1420160	明日の7時に私自分のYouTubeで
1420160	1425520	それと黄昏の美銀と一緒に歌うっていうのを
1425520	1427320	やろうと思ってるんですけど
1427320	1429360	もう全く一緒なんですよね
1429360	1433000	でB面がバーガスライトって言うんですけど
1433000	1435520	それは帰ってこいうようにそっくりで
1435520	1438520	どこまでこの人なんかネタにされたんだって思って
1438520	1441120	じゃあもう聞く人は今日はあれじゃないかっていうことが
1441120	1442840	A面B面で続いてるという
1442840	1444720	そうですねそっくり
1444720	1447600	だから中城清史さんは多分作曲者の人に
1447600	1452080	ああいう感じの歌がいいんだってお願いしたんだと思う
1452080	1454960	中城清史さんについていろいろ調べてたらさ
1454960	1457840	本名は下城清史っていうのって
1457840	1460400	だから普通はさ紙城に行きそうなもんじゃん
1460400	1463960	それはこの感じなんですって言うところが
1463960	1467040	年金見のだなって思うんですよ
1467040	1469560	それはもう別に県局と捉えるんじゃなくて
1469560	1470560	中途半端と捉えるって
1470560	1472160	いや私なんかまだまだ
1472160	1473280	年金投げてまだまだ
1473280	1475080	中城ですよっていう
1475080	1476560	それが先にしてわかったと
1476560	1478920	そうそう面白い
1478920	1480240	かかったのここで曲
1480240	1482280	曲はかけなかったですけど
1482280	1484080	まるで応援してるみたいになるもんねラジオだと
1484080	1485480	だから応援してるかしてないか
1485480	1486880	ギリギリぐらいのところで
1486880	1490040	いろいろと応じ繰り返してた
1490040	1491360	応援ではないでしょ
1491360	1493920	何年か前のあずみさんのラジオで
1493920	1496560	あの清史さんがもう私はこのものままでで
1496560	1498480	20年ぐらいいけるというふうに言ってた
1498480	1499080	誰だ
1499080	1500360	ムロイ・ユズキさんのものままで
1500360	1502400	ムロイ・ユズキがもんねまんね
1502400	1503680	だいっ!自分じゃない
1503680	1505760	だいっ!だいっ!
1505760	1507640	あのムロイ・ユズキのものままで
1507640	1510640	自分でもすごい可愛いって思ってて大好き
1510640	1511920	ありがとう
1511920	1514000	ありがとうみっちゃ言ってます
1514000	1515880	めちゃくちゃ可愛いんですよ声
1515880	1518360	これでもなんかムロイさんの声がある時に
1518360	1520920	すごい可愛いと気づかれと
1520920	1522560	文化保存聞いてて
1522560	1523960	言ってることも難しいのに
1523960	1525880	なんでこんな幼稚園みたいな
1525880	1529240	幼稚園児みたいな可愛らしい声なんだと思って
1529240	1531400	なんか顔も好みですし
1531400	1533640	なんかちょっとなりたいと思ったんですけど
1533640	1536120	まあいい迷惑そうですよ
1536120	1539080	この人をものままでしようっていう
1539080	1541680	センサーというか判断みたいなものは
1541680	1543480	どこにあんのですかね?シミルさん
1543480	1547360	やっぱり自分に持ってないものを持ってると
1547360	1550480	欲しいって思うような気持ちで
1550480	1552600	持てると思うっていうふうに
1552600	1554880	自分に葉っぱをかけまして
1554880	1558200	それじゃああの意味自分に持ってないってことは
1558200	1559800	距離があるわけですよね
1559800	1560520	そうそうそう
1560520	1562520	その後よりはなんとかして
1562520	1564360	近づけよう近づけようっていうその
1564360	1566520	私も土地死になるんだっていう
1566520	1569040	かわいそうな感じなんですけど
1569040	1571040	じゃあその時ればというほど
1571040	1574000	グッと力強く近づけたいぜみたいな
1574000	1575400	そうですよね
1575400	1575920	あるんですね
1575920	1577640	だから権力その
1577640	1579320	瀬戸一弱虫でございますけれども
1579320	1581720	私も被害者の人でございますけれども
1581720	1584160	そういうなんかの上からっていうか
1584160	1588120	上にいて当然の存在の人
1588120	1589520	みばあきヒロさんとかね
1589520	1592160	そういうなんか魂の高いような人
1592160	1593600	ああいう人はやっぱり
1593600	1595040	視害があるっていうかね
1595040	1597000	楽しいですね自分でやってても
1597000	1599040	モノマネ一番最初にされたのは
1599040	1602120	この中学卓球部の先輩のモノマネっていうのが
1602120	1602880	一番最初なんですか
1602880	1606160	ああそうですねすごい怒られましたけどね
1606160	1608640	モノマネってこんなに怒るかねっていう感じですか
1608640	1611200	それはその先輩のどういう当たりを切り取ったんですか
1611200	1614680	それは先輩がすっかり腹が立つ先輩で
1614680	1616640	あの計算っていうんですけど
1616640	1618680	ABCDで言うとね
1618680	1619920	アルファベットっていう
1619920	1623040	イニシャルっていう
1623040	1624640	その人が必ず
1624640	1628240	シミズもう死にそうか
1628240	1629480	はいもう死にそうです
1629480	1630720	バカ野郎
1630720	1632480	死んとけんな本当に死にもんや
1632480	1633840	とか言ってなんかまだ
1633840	1636000	ウサギ飛びの時代だったので
1636000	1637000	させられるんですよね
1637000	1639680	それがもううっと欲しくてもしょうがなかったです
1639680	1641240	でそのモノマネをすると
1641240	1645080	周りが笑うし救われるんですよ
1645080	1646520	でもそれがコシアマセン
1646520	1647640	あっ言いちゃった
1647640	1648760	イニシャル経てた
1648760	1649960	経済さんなのに
1649960	1653280	経済さんなのね
1653280	1654800	経済さんの耳に入ったら
1654800	1657760	ちょっと仕掛かれたという仕掛けました
1657760	1658640	でもそれはでも
1658640	1660600	その経済に隠れてやってた時には
1660600	1662000	周りはバカを消す
1662000	1663640	私ももう笑いの王様だったんですよ
1663640	1664720	そこでは
1664720	1667200	それやっぱりハマるというか
1667200	1667880	同じことやで
1667880	1670160	もっと別のパターンやってみようかなってことに
1670160	1670840	なるほどですよね
1670840	1672240	自分のライブでも
1672240	1673720	だから結局同じことやってますよね
1673720	1675480	だからあの人のモノマネすると
1675480	1676520	みんなで笑って
1676520	1677880	自分も楽しい
1677880	1679440	ハッピー
1679440	1680600	でもバレたら
1680600	1683120	ちょっと怒られたみたいな
1683120	1685040	たぶん一緒こなんだろうね
