start	end	text
351000	355000	きょう衆議院文部科学委員会で採決され
355000	359000	賛成多数で解決されました
359000	363000	改正案をめぐって教員だから
363000	366000	自由な活動が確保できなくなり
366000	369000	国の意見に従わせられると
369000	373000	大学自治に関する懸念が出ています
377000	381000	自宅で両親の自殺を手助けしたとして
381000	384000	自殺法女の罪にとわれている
384000	387000	歌舞伎俳優の一川縁の助
387000	391000	本名機能市高飛行飛国は東京地裁
391000	394000	高飛行飛国は東京地裁はきょう
394000	397000	朝駅3年執行有与5年の判決を
397000	401000	言い渡しました
401000	404000	これまでの裁判で検察側は3年を休憩する一方
404000	408000	弁護士側は飛国は申請しているなどとし
408000	412000	執行有与を求めていました
412000	415000	東京地裁の安永賢治裁判官は
415000	418000	犯行について
418000	420000	短落的と言うほかなく
420000	423000	組むべき事情が多いとは言えないと
423000	426000	指摘しました
426000	428000	イスラエル軍はイスラム組織
428000	431000	ハマスの拠点だとする
431000	434000	がざんの最大規模のシファ病院に突入し
434000	437000	トンネルの縦穴などを発見したとして
437000	440000	映像を公開しました
440000	443000	これに対しハマスの幹部は
443000	446000	シファ病院に作戦司令部など
446000	449000	存在しないと改めて否定しました
449000	452000	病院攻撃は国際法違反という
452000	455000	批判が高まる中
455000	458000	イスラエルは地下トンネルがあるという
458000	461000	主張の証拠を迫られています
463000	466000	文化庁所管の独立行政法人
466000	469000	日本芸術文化新公開が
469000	472000	2019年に公開された
472000	475000	Aが宮本から君Aに対する
475000	477000	助成金交付を
477000	480000	出演者であるピエルたきさんの
480000	483000	有罪を理由に取り込めたのは
483000	486000	違法家が争われた裁判で
486000	488000	最高罪はきょう
488000	490000	不幸婦は適切とした
490000	492000	二心判決を発揮し
492000	494000	違法と判断
494000	497000	逆転勝争が確定しました
498000	500000	おしまいに
500000	502000	アイはカツを大ヒットさせた
502000	504000	ミュージシャンの関さんが
504000	505000	亡くなったことを
505000	507000	所属事務所が公式サイトで
507000	509000	明らかにしました
509000	511000	関さんは今年3月に
511000	514000	自身の公式サイトで
514000	517000	警察官と診断されました
517000	519000	と報告していました
519000	522000	また今年11月初順に
522000	525000	パリから帰国した後の作品を
525000	528000	サブスク配信に解禁するなど
528000	530000	療養中にも関わらず
530000	533000	勢力的な活動を続けていました
533000	535000	さてきょうの担当は
535000	538000	サッカリアエターの鈴木みのりさんです
538000	541000	気になるニュースはいかがでしょうか
541000	542000	宮本からきめいに
542000	544000	大数女性金交付は
544000	546000	本当にこの違法だという
546000	549000	判決が出てよかったなというのが
549000	551000	というのと
551000	553000	あとこの間
553000	555000	去年の今ぐらいに出た
555000	557000	先ほど紹介していただいた
557000	559000	エトセットラ第8号の特集
559000	561000	アイドルの特集をした際に
561000	564000	一緒に編集をやった和田彩花さんが
564000	565000	もともと所属していた
565000	568000	ハロープロジェクトの事務
568000	570000	芸能事務所が同じである関さんが
570000	572000	亡くなりになったということで
572000	575000	ハロープロのメンバーにも
575000	577000	その曲を関さんが一部
577000	579000	支筆を出したりもしていたので
579000	581000	その広い世代で
581000	582000	馴染みもあって私も結構
582000	584000	聞いていたりもしていたので
584000	587000	愛を勝ち以外も聞いていたので
587000	589000	この二つがまずちょっと
589000	592000	気になったところと
592000	594000	あとはやっぱり
594000	596000	ちょっともむしできないのが
596000	598000	この大事な自治区技の
598000	600000	状況っていうのがやっぱり
600000	602000	ちょっと
602000	605000	戻したものかっていうか
605000	608000	気になっていて
608000	610000	気になってますって
610000	612000	私の視点からだと
612000	614000	私はクエアリロンっていうものに
614000	616000	ちょっと関心があるんですが
616000	619000	クエアリロンの
619000	621000	指揮者の人
621000	624000	特に大学で学者とかやってらっしゃる方も
624000	625000	そうですし
625000	627000	そうじゃない運動で
627000	629000	地道に運動活動している
629000	631000	方々も
631000	633000	ずっとその
633000	637000	イスラエルの疑問といいますか
637000	639000	人権侵害が
639000	642000	そこで行われてるということについては
642000	645000	ずっと批判をしてきたんですよね
645000	647000	最近だと特に
647000	649000	ニュースメディアの名前を
649000	651000	ちょっと失念してしまったんですけれども
651000	652000	でも暮らしになるかな
652000	653000	そうですかね
653000	654000	そうですね
654000	655000	1ヶ月前に
655000	657000	攻撃が
657000	659000	ガダチックに出す攻撃が始まってすぐに
659000	661000	ユダ系の
661000	663000	クエアリロンの学者である
663000	665000	ジュニース・バトラーという方が
665000	667000	彼女じゃないです
667000	669000	ジェンダークエアなので
669000	671000	バトラーはずっと
671000	673000	この手については
673000	677000	ユダ家人としても
677000	679000	今の状況はジェノサイドである
679000	681000	っていうことを
681000	683000	繰り返し述べていて
683000	685000	この状況っていうのは
685000	687000	75年前から組織的かつ
687000	689000	継続的に行われてるっていうことも
689000	691000	指摘していたし
691000	693000	その際に使われてた
693000	695000	ちょっと概念を
695000	697000	ぜひ紹介したいんですけれども
697000	699000	グリーワビリティって言葉を
699000	701000	バトラーを使っていて
701000	703000	相当可能性
703000	705000	あるいはツイート可能性という言葉なんですが
705000	707000	グリーフ
707000	709000	悲しみとアビリティ能力ですね
709000	711000	能力と可能性
711000	713000	言葉ですね
713000	715000	その言葉を使って
715000	717000	バトラー何を用としているかというと
717000	719000	ニュースのヘッドラインになるような
719000	721000	情報だとか
721000	723000	ニュースの視点というのは
723000	725000	誰の視点からそういうものが
725000	727000	描き出されているのかということ
727000	729000	そこで
729000	731000	不可思になっている人は
731000	733000	どういう人たちなのかということを
733000	735000	マイナリティの視点から
735000	737000	考えようとしていたわけです
737000	739000	クイアの政治とも通じる
739000	741000	話なんですけれども
741000	743000	あの
743000	745000	どうしても
745000	747000	ニュースのヘッドラインが
747000	749000	どうしてもイスラエルよりの話に
749000	751000	ちょっとなってしまいがちで
751000	753000	私はどう考えても
753000	755000	攻撃をやめるべきだ
755000	757000	と思ってしまうし
757000	759000	その
759000	761000	大量逆殺だとか
761000	763000	民俗上下だとしか思えないこと
763000	765000	と
765000	767000	巨星大教がされてきたという
767000	769000	というのは
769000	771000	ということと
771000	773000	テロに反対するということを
773000	775000	両立するはずで
775000	777000	でもやっぱり
777000	779000	逆殺される側
779000	781000	敷いたげられている側の声
781000	783000	というのは
783000	785000	聞かれにくい
785000	787000	聞かれにくい状況という
787000	789000	構造をどういうふうに
789000	791000	イヤラすかというときに
791000	793000	パレッシャーの人たちの死は
793000	795000	痛むに与えしない存在として
795000	797000	そういうことで
797000	799000	愛と可能性という言葉を
799000	801000	グリーバビリティという言葉を
801000	803000	使っているというふうに
803000	805000	私は理解しているんですけれど
805000	807000	選びきがあるんですよ
807000	809000	教科や同情ですけど
809000	811000	そうです
811000	813000	まさにそうなんですよね
813000	815000	でも私の周りは
815000	817000	SNSを見ていると
817000	819000	日本に住んでいて
819000	821000	日本語を使う
821000	823000	クイアの人たち
823000	825000	実際自分が
825000	827000	英語だったり
827000	829000	使える言語能力を
829000	831000	駆使して
831000	833000	欧米の主要のメディアだけじゃなくて
833000	835000	こういう視点もあるっていうことを
835000	837000	パレッシャーの声も日本語で
837000	839000	どうにか届けられないかってことをSNSで
839000	841000	結構発信をしていて
841000	842000	ハッシュタグつけてね
842000	844000	ガザ感染の思いにゃくを
844000	845000	どんどんいろんな意味が
845000	846000	頑張ってますね
846000	847000	そうなんですよね
847000	849000	そこが私は自分の視野
849000	851000	SNSでフォローしている人たちから
851000	853000	見えるんですけれども
853000	855000	私でメインの主流のメディアでは
855000	857000	どのように扱われているのか
857000	858000	というのをちょっと私も
858000	859000	把握できていない部分が
859000	860000	あるんですけれども
860000	862000	今回
862000	864000	私自身がそういうクイアリローに
864000	866000	関心を持っているってことも含めて
866000	868000	こういう視点を紹介できたら
868000	869000	ということで
869000	871000	このガザの件というのは
871000	873000	そういう面からも批判が
873000	875000	されているっていうことを
875000	877000	リスナーの皆さんに
877000	879000	興味できたらと思ってお話ししました
879000	881000	このバトルアの言葉については
881000	883000	Amazon Audio Groupで私も少し
883000	885000	解説をしたんですけれども
885000	887000	クイアリロー用はマイノリティの立場から
887000	889000	社会のジェンダーに対する戦匹が
889000	891000	いかに不当なのかということを
891000	892000	通ってきた
892000	893000	いかにすれば対等になるのかということを
893000	894000	通ってきた人が
894000	896000	イスラエルとバレスナーに対する
896000	898000	語り方の不当性を通して
898000	899000	そんなに線を引けるのだ
899000	900000	というのを
900000	902000	欧米のメディアなどを中心に
902000	903000	岩を伸べる
903000	904000	その戦匹のあり方って
904000	906000	本当に固定的なのか
906000	907000	不可能なのか
907000	908000	そういうことは
908000	910000	ぜひ通ってほしいなと思います
911000	912000	この歌は鈴木みのみさんに
912000	914000	伺うフロントラインセッションです
937000	939000	12月30日31日
939000	941000	日本武道館で開催
942000	944000	詳しくはPBSラジオのホームページ
944000	946000	イベント情報まで
961000	963000	ここからはフロントラインセッションです
963000	965000	日の終わりコメンテーターに
965000	967000	一番気になるトピックスについて
967000	968000	お話いただきます
968000	969000	今夜は
969000	972000	タッカーライターの鈴木みのりさんです
972000	974000	よろしくお願いします
974000	975000	さて
975000	977000	今日はどんなテーマでしょうか
977000	978000	はい
978000	981000	来週の決勝日10月20日が
981000	982000	その
982000	984000	トランスジェンダーデイオブ
984000	986000	リメンバランスという
988000	990000	アメリカで始まった
990000	991000	回るセレモニー
991000	993000	毎年行われるようになった
993000	994000	セレモニーの日で
994000	997000	日本語でも最近メディアで
997000	999000	トランスジェンダーツイートの日
999000	1001000	リメンバランスという言葉を
1001000	1004000	ツイートという言葉に置き換えてるんですけれども
1004000	1006000	そういった言葉で
1006000	1008000	延期される期間が
1008000	1010000	増えてきた言葉なんですけど
1010000	1012000	それをちょっと前にして
1012000	1014000	せっかくなので近い
1014000	1016000	日付の今日
1016000	1018000	日についてだとか
1018000	1020000	それを巡る話っていうのを
1020000	1022000	ご紹介できたらと思っています
1022000	1024000	このリメンバランスツイートの日というのは
1024000	1026000	あと3日で行われる
1026000	1028000	アメリカ中心ということですけれども
1028000	1030000	各国同時的に行われるんですか
1030000	1032000	だいぶそういう風になってきましたね
1032000	1034000	もともとは1998年に
1034000	1036000	卒業された
1036000	1037000	アメリカで卒業された
1037000	1039000	トランスジェンダーデイオブの方の
1039000	1040000	記憶を
1041000	1042000	たたえるというか
1042000	1044000	残していこうということで
1044000	1047000	1999年に始められるようになったんですけれども
1047000	1048000	追憶というか
1048000	1049000	そうです
1049000	1051000	忘れないように
1051000	1053000	それはなぜかっていうと
1053000	1055000	特にアメリカは
1055000	1057000	物理的な暴力っていうのが
1057000	1059000	トランスの人たち
1059000	1061000	トランスの人たちの中でも
1061000	1063000	非白人の
1063000	1064000	ブラックだとか
1064000	1065000	ブラウンだとか
1065000	1067000	マジア系の方もそうですけど
1067000	1069000	そういう人たちが暴力に
1069000	1070000	会いやすい
1070000	1071000	その背景には
1071000	1073000	労働ができない
1073000	1075000	一般的な労働に
1075000	1077000	労働機会を得られないみたいなことで
1077000	1079000	社会的に仕事を
1079000	1081000	連れてあげられるっていう
1081000	1083000	状況とかがある中で
1083000	1085000	差別な変形に基づく暴力を
1085000	1086000	受けたりだとか
1086000	1088000	あるいは自分で
1088000	1089000	命を立つだとか
1089000	1090000	ゆくえ不明でも
1090000	1091000	数が
1091000	1093000	わからないみたいなことも
1093000	1095000	起きている状況があり
1095000	1096000	そういった人々のことを
1096000	1098000	忘れないようにするために
1098000	1100000	追悼するっていう
1100000	1101000	費用
1101000	1103000	設けようになったっていうのが
1103000	1105000	もともとなんですけれども
1105000	1107000	社会的な肺状
1107000	1109000	肉割れて物理的な暴力は
1109000	1111000	応援中になるということですね
1111000	1112000	そうですね
1112000	1114000	で私は2019年に
1114000	1116000	まさにアメリカの
1116000	1117000	南部
1117000	1118000	非常にブラックだと
1118000	1120000	非白人に対する差別も
1120000	1122000	強いですし
1122000	1125000	トランスは自民性的マイノリティの人たちに対する差別も
1125000	1126000	強い
1126000	1128000	深い地域から
1128000	1130000	日本に逃れてきた
1130000	1133000	ブラックアメリカのトランス女性の方が
1133000	1135000	主導するセレモニーに
1135000	1137000	参加する機会がありまして
1137000	1140000	そこで行われてたことっていうのは
1140000	1142000	まず先ほど言ったように
1142000	1143000	その年
1143000	1144000	その1年までで
1144000	1146000	亡くなった日のことを
1146000	1148000	亡くなった人のことを
1148000	1150000	名前をあげるっていうことです
1150000	1152000	それだけじゃなくて
1152000	1153000	その年
1153000	1155000	最も喜ばしかったこと
1155000	1158000	幸福だと感じられた出来事について
1158000	1160000	考えてくださいっていうことと
1160000	1161000	それをみんなに
1161000	1163000	できればシェアしましょうっていう
1163000	1165000	時間が設けられてたんですよね
1165000	1166000	なので
1166000	1168000	そこで私が感じたのは
1168000	1169000	単に
1169000	1171000	ツイートするそういう人たちを忘れない
1171000	1173000	っていうことだけじゃなくて
1173000	1176000	自分のと似たような人が亡くなったり
1176000	1177000	していくと
1177000	1180000	自分の人生にも価値がないんじゃないかって
1180000	1181000	思えてしまう
1181000	1183000	そういった日々の中で
1183000	1185000	自分には生きる価値があるんだってことを
1185000	1187000	確認するためにも
1187000	1188000	そういった
1188000	1190000	ツイートと同時に
1190000	1192000	最も喜ばしかったこと
1192000	1194000	幸福だと感じられた出来事について
1194000	1195000	考えて
1195000	1197000	共有するっていう
1197000	1199000	セットで行われていることが
1199000	1200000	それが
1200000	1203000	全てのアメリカ全域の
1203000	1205000	トランジェンダーツイートの日の
1205000	1206000	セレモニーをやっているところで
1206000	1208000	行われているかどうか分からないんですけれども
1208000	1210000	その方からそういう状況
1210000	1212000	そういったセレモニーの
1213000	1215000	ダンドリーというか
1215000	1218000	内容を共有していただくことで
1219000	1221000	逆説的に
1221000	1223000	私の恐怖とか
1223000	1224000	暴力の恐怖っていうのが
1224000	1227000	本当に日本とは違うんだなってことを
1227000	1229000	思わされた日本ではもちろん
1229000	1231000	そういうことはあるとは思うんですけれども
1231000	1232000	より折迫しているからこそ
1232000	1234000	生きていく理由を共有しようよ
1234000	1236000	それがロールモデルになるんだよ
1236000	1238000	っていうことは必要だということなんですね
1238000	1239000	そうですね
1239000	1241000	やっぱり日本では直接的な暴力の報道
1241000	1243000	っていうのはまとぼしい一方で
1243000	1245000	私もその
1245000	1247000	見聞きするのは
1247000	1249000	やっぱり仕事がないとか
1249000	1250000	仕事があっても
1250000	1252000	その偏見とか見読化を抜けられるだとか
1252000	1254000	そういう状況の中で
1254000	1256000	苦しいんで精神的に追い込まれて
1256000	1258000	で
1258000	1260000	っていうことも
1260000	1262000	聞かれるけれども
1262000	1263000	まさに先ほど言った
1263000	1264000	グリーバビリティにも通じる
1264000	1266000	相当可能性ということとも
1266000	1268000	通じるんですけれども
1268000	1269000	やっぱりなかなかそういう人の声
1269000	1271000	っていうのが知られる機会がない
1271000	1273000	聞かれることが少ない
1273000	1275000	ニュースのヘッドラインとかで
1275000	1277000	なくなったっていう
1277000	1279000	報道はもちろんされないっていう
1279000	1281000	状況
1281000	1283000	についてもやっぱちょっと私は
1283000	1285000	アメリカとは違う状況だけ
1285000	1287000	でも日本でもっていうことを
1287000	1288000	思いを
1288000	1289000	はせたり
1289000	1290000	そういました
1290000	1292000	それが語られるのか
1292000	1294000	どんな言葉と共に語られるのか
1294000	1295000	そうですね
1295000	1296000	そうしたことも含めて
1296000	1297000	日本の構造っていうことは
1297000	1299000	考えることが必要だと思います
1299000	1301000	検験も必要だと思います
1301000	1302000	で
1302000	1304000	それに合わせてせっかくなので
1304000	1305000	そういったことで
1305000	1307000	不可視化されてきた声に
1307000	1309000	焦点を当てる作品
1309000	1310000	だとか
1310000	1311000	人物について
1311000	1312000	せっかくなので
1312000	1314000	ちょっと紹介したいんですけれども
1314000	1316000	それが私が
1316000	1317000	6月によくに行ったことも
1317000	1319000	通じる話なんですが
1319000	1321000	まず2つちょっと紹介したいんですけど
1321000	1322000	1点が
1322000	1323000	ネットフリックスで
1323000	1325000	配信されているドキュメンタリー映画で
1325000	1326000	マーシャピー・ジョンソンの
1326000	1327000	生徒氏
1327000	1329000	という作品で
1329000	1330000	これはですね
1330000	1332000	マーシャピー・ジョンソンという
1332000	1333000	1945年に生まれて
1333000	1336000	1992年に亡くなった方が
1336000	1339000	なんで亡くなったのかっていうことを
1339000	1340000	その
1340000	1341000	坂登って
1341000	1343000	過去のアーカイブをたどりながら
1343000	1344000	また当時
1344000	1346000	マーシャと一緒に
1346000	1348000	生きてきた人たちへの
1348000	1349000	インタビューだとか
1349000	1351000	記録動画を通して
1351000	1352000	描いていく
1352000	1354000	っていう作品なんですけれども
1354000	1355000	ドキュメンタリーですね
1355000	1357000	マーシャピー・ジョンソンという人は
1357000	1359000	1968年のストームオールの
1359000	1360000	放棄
1360000	1362000	ストームオールの反乱というところでも
1362000	1364000	主導的な立場にいたって言われる人で
1364000	1365000	生徒氏前の時期の
1365000	1367000	権利運動の現象に
1367000	1368000	きっかけに
1368000	1369000	いらっしゃったと
1369000	1370000	なったという象徴的な
1370000	1371000	今のプライドマーチの
1371000	1373000	始まりの象徴とも言われる
1373000	1375000	出来事だったんですけれども
1375000	1376000	その当時マーシャは
1376000	1377000	マーシャ自身も
1377000	1378000	ブラックの
1378000	1380000	トランスの女性なんですけれども
1380000	1381000	当時は
1381000	1382000	彼女はドラグクイーンと
1382000	1384000	名乗っていたんですが
1384000	1385000	今の視点から見ると
1385000	1387000	トランステンダー女性と言って
1387000	1389000	差し使えない人だと思うんですが
1389000	1390000	彼女はあと
1390000	1392000	シルビアリベラーって
1392000	1393000	言う方がいて
1393000	1394000	彼女も1951年生まれ
1394000	1395000	マーシャと年齢
1395000	1397000	結構近いんですが
1397000	1398000	この2人が
1398000	1400000	トランスの人だとかも
1400000	1401000	含めて
1401000	1402000	クイーンやの人たち
1402000	1405000	その中でも貧困だとか
1405000	1406000	ストリートで
1406000	1407000	まずしい状況で
1407000	1409000	非常に危険な状況
1409000	1410000	セックスワークを
1410000	1411000	ストリートであたりだとか
1411000	1412000	ということで
1412000	1414000	厳しい状況にある人たちの
1414000	1416000	例えば家を提供するとか
1416000	1418000	そういった副死活動も
1418000	1421000	なっていた人がいるんですね
1421000	1422000	シルビアも
1422000	1424000	一人の映画の中では
1424000	1425000	もう一人の主人公として
1425000	1427000	描かれているし
1427000	1429000	またその中に
1429000	1432000	いろんな多様な
1432000	1434000	非白人の
1434000	1435000	悔やな人たちが
1435000	1437000	可視化されていて
1437000	1439000	これが直接的な影響に
1439000	1440000	なったかどうか
1440000	1441000	私も
1441000	1443000	英語の記事とか
1443000	1444000	現地の反響っていうものを
1444000	1447000	追い切れてはいないんですけれども
1447000	1449000	去年と今年ニューヨークに
1449000	1450000	行った際にも
1450000	1452000	滞在したブルークリーンに
1452000	1454000	インストリーバーって
1454000	1455000	マンハッタンとブルークリーンの
1455000	1457000	ちょうど間の川ですね
1457000	1458000	そこに
1458000	1459000	今ちょっと
1459000	1461000	再開発が進んで
1461000	1462000	ものすごいこと
1462000	1466000	無印とかもあるし
1466000	1467000	アマゾンだったかな
1467000	1468000	それこそ
1468000	1470000	映画スタジオとかも
1470000	1471000	建設されるような
1471000	1473000	再開発がすごく進んでいる
1473000	1475000	ウイリアムズバーグっていう
1475000	1476000	地域があるんですが
1476000	1477000	そこに
1477000	1478000	あった公園
1478000	1479000	ウォーターフロント
1479000	1481000	海川沿いの公園が
1481000	1484000	2020年に
1484000	1485000	マーシャピン上村
1485000	1486000	修立公園
1486000	1487000	っていうふうに
1487000	1488000	解明もされて
1488000	1489000	だからおそらく
1489000	1490000	そういう
1490000	1491000	こういう映画が
1491000	1493000	2018年なので
1493000	1494000	色々
1494000	1497000	社会的なインパクトもあって
1497000	1498000	こういうニューヨーク市が
1498000	1501000	そういった取り組みに
1501000	1503000	取り組みをしたんじゃないかなっていうのを
1503000	1505000	収束されるっていうのが
1505000	1506000	あります
1506000	1507000	ただもう一方で
1507000	1510000	それからもう一個紹介したいのが
1510000	1512000	ちょっと書き足になっちゃうんですが
1512000	1514000	トルマリンという作家について
1514000	1516000	現代美術は作家ですね
1516000	1518000	について紹介したいんですけど
1518000	1519000	なんでこの方のことを
1519000	1521000	紹介したいかっていうと
1521000	1523000	このマーシャピージョンソンの生徒氏
1523000	1524000	というドキュメンタリーを
1524000	1525000	作ったのは
1525000	1527000	ビットフランスっていう
1527000	1528000	白人の
1528000	1530000	シスジェンダーの男性なんですね
1530000	1532000	で実はその
1533000	1536000	彼はゲイで悪いんですけどフランスは
1536000	1538000	ただその時に使われた
1538000	1540000	その動画とか
1540000	1542000	いろんなアーカイブの資料っていうのは
1542000	1544000	実はトルマリンっていう
1544000	1547000	今40になったぐらいの方ですかね
1547000	1549000	彼女もブラックアメリカンで
1549000	1552000	トランスジェンダーの方なんですけれども
1552000	1554000	ニューヨークでずっと
1554000	1556000	20年近く福祉活動とかに
1556000	1558000	重視しながら
1558000	1560000	そのマーシャを
1560000	1562000	マーシャだとかシルビアリベラを
1562000	1563000	始めとした
1563000	1565000	60年代からの
1565000	1566000	被白人のクイアな人たちの
1566000	1569000	社会運動とか福祉とか生活の記録とか
1569000	1571000	そういったもの写真とか動画とか
1571000	1572000	オーラルヒストリーとかそういうものを
1572000	1574000	収集して
1574000	1576000	それをコミュニティーの人たちのために
1576000	1578000	まさに自分たちと同じ人が
1578000	1579000	こんなにいたんだよっていうのを
1579000	1580000	知ってもらうために
1580000	1581000	オンライン上に
1581000	1583000	公開をしてたんですよね
1583000	1585000	でそれまでその
1585000	1586000	トルマリンはその記録を
1586000	1588000	浅っていくうちに
1588000	1590000	マーシャだとかシルビアの人生っていうのは
1590000	1592000	その白人を中心と社会
1592000	1594000	白人を中心として
1594000	1596000	シスジェンダーを中心とした社会では
1596000	1598000	重要ではなく記録する価値もないと
1598000	1599000	見なされてきたってことに
1599000	1600000	気づいたそうなんです
1600000	1602000	でそういった中で
1602000	1603000	積み上げてきたものを
1603000	1605000	元にトルマリン自身も
1605000	1606000	マーシャについての
1606000	1608000	芸術作品を作ろうとしていたんですけど
1608000	1610000	それが実はその
1610000	1612000	同じアイディアを
1612000	1614000	白人の方は
1614000	1615000	ネットフリックスの出身によって
1615000	1616000	作ることができて
1616000	1617000	トルマリンは結局
1617000	1619000	そうができなかったっていうことを
1619000	1620000	でもそれは
1620000	1622000	防具っていう雑誌で
1622000	1623000	きちんとその批判が
1623000	1625000	掲載もされたので
1625000	1627000	で実際今その後
1627000	1629000	トルマリンは2018年以降
1629000	1630000	現代別の作家として
1630000	1632000	評価をされていて
1632000	1633000	ぜひ日本でも
1633000	1634000	見られる動画が
1634000	1635000	一歩あるので
1635000	1637000	最後にその作品について
1637000	1638000	タイトルだけ
1638000	1640000	紹介したいんですけれども
1640000	1641000	すみません
1641000	1642000	ちょっとそのタイトルの
1642000	1644000	メモを今忘れて
1644000	1647000	ぜひトルマリンということ名前と
1647000	1649000	ノーマルスクリーンという言葉で
1649000	1651000	検索していただきたいんですけれども
1651000	1653000	ノーマルスクリーンという日本で
1653000	1655000	クイアな人たちの映画だとかの
1655000	1658000	紹介をしているサイトがあって
1658000	1660000	そこにトルマリンその
1660000	1661000	短片映画
1661000	1664000	一つ日本語字幕がついたものが
1664000	1666000	紹介されているので
1666000	1668000	その作品をぜひ
1668000	1669000	見ていただき
1669000	1671000	セットで見ていただきながら
1671000	1676000	タイセイは骨の海という作品ですね
1676000	1678000	実際にそういった当事者が
1678000	1679000	いろいろ集めてきたアーカイブが
1679000	1681000	しかしその白人男性などによって
1681000	1682000	作られ評価され
1682000	1683000	資本が投下され
